co_id,year_quarter,account_code,account_name_cn,period_q_current,yoy_pct
4743,2025Q1,4000,營業收入合計,25217.0,
4743,2025Q1,5000,營業成本合計,18105.0,
4743,2025Q1,5900,營業毛利（毛損）,7112.0,
4743,2025Q1,5950,營業毛利（毛損）淨額,7112.0,
4743,2025Q1,6000,營業費用合計,197483.0,
4743,2025Q1,6100,推銷費用,13438.0,
4743,2025Q1,6200,管理費用,38877.0,
4743,2025Q1,6300,研究發展費用,145168.0,
4743,2025Q1,6900,營業利益（損失）,-190371.0,
4743,2025Q1,7000,營業外收入及支出合計,24163.0,
4743,2025Q1,7010,其他收入合計,1323.0,
4743,2025Q1,7020,其他利益及損失淨額,53318.0,
4743,2025Q1,7050,財務成本淨額,2240.0,
4743,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-90417.0,
4743,2025Q1,7100,利息收入合計,62179.0,
4743,2025Q1,7900,繼續營業單位稅前淨利（淨損）,-166208.0,
4743,2025Q1,7950,所得稅費用（利益）合計,116.0,
4743,2025Q1,8000,繼續營業單位本期淨利（淨損）,-166324.0,
4743,2025Q1,8200,本期淨利（淨損）,-166324.0,
4743,2025Q1,8300,其他綜合損益（淨額）,-562584.0,
4743,2025Q1,8310,不重分類至損益之項目總額,-592217.0,
4743,2025Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-456688.0,
4743,2025Q1,8320,採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-135529.0,
4743,2025Q1,8360,後續可能重分類至損益之項目總額,29633.0,
4743,2025Q1,8361,國外營運機構財務報表換算之兌換差額,16582.0,
4743,2025Q1,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,16591.0,
4743,2025Q1,8399,與可能重分類之項目相關之所得稅,3540.0,
4743,2025Q1,8500,本期綜合損益總額,-728908.0,
4743,2025Q1,8610,母公司業主（淨利／損）,-162321.0,
4743,2025Q1,8620,非控制權益（淨利／損）,-4003.0,
4743,2025Q1,8710,母公司業主（綜合損益）,-734116.0,
4743,2025Q1,8720,非控制權益（綜合損益）,5208.0,
4743,2025Q1,9710,繼續營業單位淨利（淨損）,-0.34,
4743,2025Q1,9750,基本每股盈餘合計,-0.34,
4743,2025Q1,9810,繼續營業單位淨利（淨損）,-0.34,
4743,2025Q1,9850,稀釋每股盈餘合計,-0.34,
4743,2026Q1,4000,營業收入合計,36618.0,45.21
4743,2026Q1,5000,營業成本合計,29737.0,64.25
4743,2026Q1,5900,營業毛利（毛損）,6881.0,-3.25
4743,2026Q1,5920,已實現銷貨（損）益,4559.0,
4743,2026Q1,5950,營業毛利（毛損）淨額,11440.0,60.85
4743,2026Q1,6000,營業費用合計,203493.0,3.04
4743,2026Q1,6100,推銷費用,13861.0,3.15
4743,2026Q1,6200,管理費用,41378.0,6.43
4743,2026Q1,6300,研究發展費用,148254.0,2.13
4743,2026Q1,6900,營業利益（損失）,-192053.0,-0.88
4743,2026Q1,7000,營業外收入及支出合計,42702.0,76.72
4743,2026Q1,7010,其他收入合計,2195.0,65.91
4743,2026Q1,7020,其他利益及損失淨額,80476.0,50.94
4743,2026Q1,7050,財務成本淨額,2022.0,-9.73
4743,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-81849.0,9.48
4743,2026Q1,7100,利息收入合計,43902.0,-29.39
4743,2026Q1,7900,繼續營業單位稅前淨利（淨損）,-149351.0,10.14
4743,2026Q1,7950,所得稅費用（利益）合計,535.0,361.21
4743,2026Q1,8000,繼續營業單位本期淨利（淨損）,-149886.0,9.88
4743,2026Q1,8200,本期淨利（淨損）,-149886.0,9.88
4743,2026Q1,8300,其他綜合損益（淨額）,-155590.0,72.34
4743,2026Q1,8310,不重分類至損益之項目總額,-174798.0,70.48
4743,2026Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-132651.0,70.95
4743,2026Q1,8320,採用權益法認列之關聯企業及合資之其他綜合損益之份額－不重分類至損益之項目,-42147.0,68.9
4743,2026Q1,8360,後續可能重分類至損益之項目總額,19208.0,-35.18
4743,2026Q1,8361,國外營運機構財務報表換算之兌換差額,48.0,-99.71
4743,2026Q1,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額－可能重分類至損益之項目,21436.0,29.2
4743,2026Q1,8399,與可能重分類之項目相關之所得稅,2276.0,-35.71
4743,2026Q1,8500,本期綜合損益總額,-305476.0,58.09
4743,2026Q1,8610,母公司業主（淨利／損）,-150642.0,7.2
4743,2026Q1,8620,非控制權益（淨利／損）,756.0,118.89
4743,2026Q1,8710,母公司業主（綜合損益）,-306232.0,58.29
4743,2026Q1,8720,非控制權益（綜合損益）,756.0,-85.48
4743,2026Q1,9710,繼續營業單位淨利（淨損）,-0.31,8.82
4743,2026Q1,9750,基本每股盈餘合計,-0.31,8.82
4743,2026Q1,9810,繼續營業單位淨利（淨損）,-0.31,8.82
4743,2026Q1,9850,稀釋每股盈餘合計,-0.31,8.82
4743,2026Q2,4000,營業收入合計,39910.0,
4743,2026Q2,5000,營業成本合計,19198.0,
4743,2026Q2,5900,營業毛利（毛損）,20712.0,
4743,2026Q2,5920,已實現銷貨（損）益,0.0,
4743,2026Q2,5950,營業毛利（毛損）淨額,20712.0,
4743,2026Q2,6000,營業費用合計,226198.0,
4743,2026Q2,6100,推銷費用,23967.0,
4743,2026Q2,6200,管理費用,47384.0,
4743,2026Q2,6300,研究發展費用,154847.0,
4743,2026Q2,6900,營業利益（損失）,-205486.0,
4743,2026Q2,7000,營業外收入及支出合計,463975.0,
4743,2026Q2,7010,其他收入合計,2146.0,
4743,2026Q2,7020,其他利益及損失淨額,-21445.0,
4743,2026Q2,7050,財務成本淨額,1971.0,
4743,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,439699.0,
4743,2026Q2,7100,利息收入合計,45546.0,
4743,2026Q2,7900,繼續營業單位稅前淨利（淨損）,258489.0,
4743,2026Q2,7950,所得稅費用（利益）合計,9951.0,
4743,2026Q2,8000,繼續營業單位本期淨利（淨損）,248538.0,
4743,2026Q2,8200,本期淨利（淨損）,248538.0,
4743,2026Q2,8300,其他綜合損益（淨額）,-50136.0,
4743,2026Q2,8310,不重分類至損益之項目總額,-57806.0,
4743,2026Q2,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-49142.0,
4743,2026Q2,8320,採用權益法認列之關聯企業及合資之其他綜合損益之份額－不重分類至損益之項目,-8664.0,
4743,2026Q2,8360,後續可能重分類至損益之項目總額,7670.0,
4743,2026Q2,8361,國外營運機構財務報表換算之兌換差額,-13.0,
4743,2026Q2,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額－可能重分類至損益之項目,8491.0,
4743,2026Q2,8399,與可能重分類之項目相關之所得稅,808.0,
4743,2026Q2,8500,本期綜合損益總額,198402.0,
4743,2026Q2,8610,母公司業主（淨利／損）,249706.0,
4743,2026Q2,8620,非控制權益（淨利／損）,-1168.0,
4743,2026Q2,8710,母公司業主（綜合損益）,199570.0,
4743,2026Q2,8720,非控制權益（綜合損益）,-1168.0,
4743,2026Q2,9710,繼續營業單位淨利（淨損）,0.52,
4743,2026Q2,9750,基本每股盈餘合計,0.52,
4743,2026Q2,9810,繼續營業單位淨利（淨損）,0.52,
4743,2026Q2,9850,稀釋每股盈餘合計,0.52,
4744,2025Q1,4000,營業收入合計,281261.0,
4744,2025Q1,5000,營業成本合計,142537.0,
4744,2025Q1,5900,營業毛利（毛損）,138724.0,
4744,2025Q1,5950,營業毛利（毛損）淨額,138724.0,
4744,2025Q1,6000,營業費用合計,115422.0,
4744,2025Q1,6100,推銷費用,66846.0,
4744,2025Q1,6200,管理費用,30402.0,
4744,2025Q1,6300,研究發展費用,14828.0,
4744,2025Q1,6450,預期信用減損損失(利益),3346.0,
4744,2025Q1,6900,營業利益（損失）,23302.0,
4744,2025Q1,7000,營業外收入及支出合計,906.0,
4744,2025Q1,7010,其他收入合計,3866.0,
4744,2025Q1,7020,其他利益及損失淨額,-465.0,
4744,2025Q1,7050,財務成本淨額,3340.0,
4744,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-50.0,
4744,2025Q1,7100,利息收入合計,895.0,
4744,2025Q1,7101,銀行存款利息,888.0,
4744,2025Q1,7105,其他利息收入,7.0,
4744,2025Q1,7110,租金收入,780.0,
4744,2025Q1,7190,其他收入－其他,3086.0,
4744,2025Q1,7900,繼續營業單位稅前淨利（淨損）,24208.0,
4744,2025Q1,7950,所得稅費用（利益）合計,8686.0,
4744,2025Q1,8000,繼續營業單位本期淨利（淨損）,15522.0,
4744,2025Q1,8200,本期淨利（淨損）,15522.0,
4744,2025Q1,8300,其他綜合損益（淨額）,7700.0,
4744,2025Q1,8310,不重分類至損益之項目總額,-269.0,
4744,2025Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-269.0,
4744,2025Q1,8360,後續可能重分類至損益之項目總額,7969.0,
4744,2025Q1,8361,國外營運機構財務報表換算之兌換差額,7969.0,
4744,2025Q1,8500,本期綜合損益總額,23222.0,
4744,2025Q1,8610,母公司業主（淨利／損）,15522.0,
4744,2025Q1,8620,非控制權益（淨利／損）,0.0,
4744,2025Q1,8710,母公司業主（綜合損益）,23222.0,
4744,2025Q1,8720,非控制權益（綜合損益）,0.0,
4744,2025Q1,9750,基本每股盈餘合計,0.29,
4744,2025Q1,9850,稀釋每股盈餘合計,0.28,
4744,2026Q1,4000,營業收入合計,239954.0,-14.69
4744,2026Q1,5000,營業成本合計,135062.0,-5.24
4744,2026Q1,5900,營業毛利（毛損）,104892.0,-24.39
4744,2026Q1,5950,營業毛利（毛損）淨額,104892.0,-24.39
4744,2026Q1,6000,營業費用合計,125911.0,9.09
4744,2026Q1,6100,推銷費用,86213.0,28.97
4744,2026Q1,6200,管理費用,29054.0,-4.43
4744,2026Q1,6300,研究發展費用,15789.0,6.48
4744,2026Q1,6450,預期信用減損損失（利益）,-5145.0,-253.77
4744,2026Q1,6900,營業利益（損失）,-21019.0,-190.2
4744,2026Q1,7000,營業外收入及支出合計,11951.0,1219.09
4744,2026Q1,7010,其他收入合計,3680.0,-4.81
4744,2026Q1,7020,其他利益及損失淨額,9439.0,2129.89
4744,2026Q1,7050,財務成本淨額,2697.0,-19.25
4744,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-113.0,-126.0
4744,2026Q1,7100,利息收入合計,1642.0,83.46
4744,2026Q1,7101,銀行存款利息,1634.0,84.01
4744,2026Q1,7105,其他利息收入,8.0,14.29
4744,2026Q1,7110,租金收入,1003.0,28.59
4744,2026Q1,7190,其他收入－其他,2677.0,-13.25
4744,2026Q1,7900,繼續營業單位稅前淨利（淨損）,-9068.0,-137.46
4744,2026Q1,7950,所得稅費用（利益）合計,-2906.0,-133.46
4744,2026Q1,8000,繼續營業單位本期淨利（淨損）,-6162.0,-139.7
4744,2026Q1,8200,本期淨利（淨損）,-6162.0,-139.7
4744,2026Q1,8300,其他綜合損益（淨額）,-9986.0,-229.69
4744,2026Q1,8310,不重分類至損益之項目總額,-8.0,97.03
4744,2026Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-8.0,97.03
4744,2026Q1,8360,後續可能重分類至損益之項目總額,-9978.0,-225.21
4744,2026Q1,8361,國外營運機構財務報表換算之兌換差額,-9978.0,-225.21
4744,2026Q1,8500,本期綜合損益總額,-16148.0,-169.54
4744,2026Q1,8610,母公司業主（淨利／損）,-6162.0,-139.7
4744,2026Q1,8620,非控制權益（淨利／損）,0.0,
4744,2026Q1,8710,母公司業主（綜合損益）,-16148.0,-169.54
4744,2026Q1,8720,非控制權益（綜合損益）,0.0,
4744,2026Q1,9750,基本每股盈餘合計,-0.11,-137.93
4744,2026Q1,9850,稀釋每股盈餘合計,-0.11,-139.29
4744,2026Q2,4000,營業收入合計,190992.0,
4744,2026Q2,5000,營業成本合計,71227.0,
4744,2026Q2,5900,營業毛利（毛損）,119765.0,
4744,2026Q2,5950,營業毛利（毛損）淨額,119765.0,
4744,2026Q2,6000,營業費用合計,131433.0,
4744,2026Q2,6100,推銷費用,76926.0,
4744,2026Q2,6200,管理費用,28746.0,
4744,2026Q2,6300,研究發展費用,14225.0,
4744,2026Q2,6450,預期信用減損損失（利益）,11536.0,
4744,2026Q2,6900,營業利益（損失）,-11668.0,
4744,2026Q2,7000,營業外收入及支出合計,3664.0,
4744,2026Q2,7010,其他收入合計,2783.0,
4744,2026Q2,7020,其他利益及損失淨額,1982.0,
4744,2026Q2,7050,財務成本淨額,2728.0,
4744,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-105.0,
4744,2026Q2,7100,利息收入合計,1732.0,
4744,2026Q2,7101,銀行存款利息,1558.0,
4744,2026Q2,7105,其他利息收入,174.0,
4744,2026Q2,7110,租金收入,1823.0,
4744,2026Q2,7190,其他收入－其他,960.0,
4744,2026Q2,7900,繼續營業單位稅前淨利（淨損）,-8004.0,
4744,2026Q2,7950,所得稅費用（利益）合計,1007.0,
4744,2026Q2,8000,繼續營業單位本期淨利（淨損）,-9011.0,
4744,2026Q2,8200,本期淨利（淨損）,-9011.0,
4744,2026Q2,8300,其他綜合損益（淨額）,-7746.0,
4744,2026Q2,8310,不重分類至損益之項目總額,-3.0,
4744,2026Q2,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-3.0,
4744,2026Q2,8360,後續可能重分類至損益之項目總額,-7743.0,
4744,2026Q2,8361,國外營運機構財務報表換算之兌換差額,-7743.0,
4744,2026Q2,8500,本期綜合損益總額,-16757.0,
4744,2026Q2,8610,母公司業主（淨利／損）,-9011.0,
4744,2026Q2,8620,非控制權益（淨利／損）,0.0,
4744,2026Q2,8710,母公司業主（綜合損益）,-16757.0,
4744,2026Q2,8720,非控制權益（綜合損益）,0.0,
4744,2026Q2,9750,基本每股盈餘合計,-0.16,
4744,2026Q2,9850,稀釋每股盈餘合計,-0.16,
4745,2025Q1,4000,營業收入合計,794320.0,
4745,2025Q1,5000,營業成本合計,668418.0,
4745,2025Q1,5900,營業毛利（毛損）,125902.0,
4745,2025Q1,5950,營業毛利（毛損）淨額,125902.0,
4745,2025Q1,6000,營業費用合計,179002.0,
4745,2025Q1,6100,推銷費用,74220.0,
4745,2025Q1,6200,管理費用,80510.0,
4745,2025Q1,6300,研究發展費用,2868.0,
4745,2025Q1,6450,預期信用減損損失(利益),21404.0,
4745,2025Q1,6900,營業利益（損失）,-53100.0,
4745,2025Q1,7000,營業外收入及支出合計,-186.0,
4745,2025Q1,7010,其他收入合計,308.0,
4745,2025Q1,7020,其他利益及損失淨額,1481.0,
4745,2025Q1,7050,財務成本淨額,5865.0,
4745,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-1183.0,
4745,2025Q1,7100,利息收入合計,5073.0,
4745,2025Q1,7210,處分不動產、廠房及設備利益,7.0,
4745,2025Q1,7228,租賃修改利益,193.0,
4745,2025Q1,7230,外幣兌換利益,1231.0,
4745,2025Q1,7235,透過損益按公允價值衡量之金融資產（負債）利益,285.0,
4745,2025Q1,7590,什項支出,235.0,
4745,2025Q1,7900,繼續營業單位稅前淨利（淨損）,-53286.0,
4745,2025Q1,7950,所得稅費用（利益）合計,-7283.0,
4745,2025Q1,8000,繼續營業單位本期淨利（淨損）,-46003.0,
4745,2025Q1,8200,本期淨利（淨損）,-46003.0,
4745,2025Q1,8300,其他綜合損益（淨額）,98665.0,
4745,2025Q1,8360,後續可能重分類至損益之項目總額,98665.0,
4745,2025Q1,8361,國外營運機構財務報表換算之兌換差額,99484.0,
4745,2025Q1,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,91.0,
4745,2025Q1,8399,與可能重分類之項目相關之所得稅,910.0,
4745,2025Q1,8500,本期綜合損益總額,52662.0,
4745,2025Q1,8610,母公司業主（淨利／損）,-30466.0,
4745,2025Q1,8620,非控制權益（淨利／損）,-15537.0,
4745,2025Q1,8710,母公司業主（綜合損益）,24022.0,
4745,2025Q1,8720,非控制權益（綜合損益）,28640.0,
4745,2025Q1,9750,基本每股盈餘合計,-0.39,
4745,2025Q1,9850,稀釋每股盈餘合計,-0.39,
4745,2026Q1,4000,營業收入合計,702143.0,-11.6
4745,2026Q1,5000,營業成本合計,586109.0,-12.31
4745,2026Q1,5900,營業毛利（毛損）,116034.0,-7.84
4745,2026Q1,5950,營業毛利（毛損）淨額,116034.0,-7.84
4745,2026Q1,6000,營業費用合計,171818.0,-4.01
4745,2026Q1,6100,推銷費用,60961.0,-17.86
4745,2026Q1,6200,管理費用,75897.0,-5.73
4745,2026Q1,6300,研究發展費用,3740.0,30.4
4745,2026Q1,6450,預期信用減損損失（利益）,31220.0,45.86
4745,2026Q1,6900,營業利益（損失）,-55784.0,-5.05
4745,2026Q1,7000,營業外收入及支出合計,-1175.0,-531.72
4745,2026Q1,7010,其他收入合計,310.0,0.65
4745,2026Q1,7020,其他利益及損失淨額,3042.0,105.4
4745,2026Q1,7050,財務成本淨額,5309.0,-9.48
4745,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-1043.0,11.83
4745,2026Q1,7100,利息收入合計,1825.0,-64.03
4745,2026Q1,7900,繼續營業單位稅前淨利（淨損）,-56959.0,-6.89
4745,2026Q1,7950,所得稅費用（利益）合計,-6718.0,7.76
4745,2026Q1,8000,繼續營業單位本期淨利（淨損）,-50241.0,-9.21
4745,2026Q1,8200,本期淨利（淨損）,-50241.0,-9.21
4745,2026Q1,8300,其他綜合損益（淨額）,146006.0,47.98
4745,2026Q1,8310,不重分類至損益之項目總額,-14985.0,
4745,2026Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-19980.0,
4745,2026Q1,8349,與不重分類之項目相關之所得稅,-4995.0,
4745,2026Q1,8360,後續可能重分類至損益之項目總額,160991.0,63.17
4745,2026Q1,8361,國外營運機構財務報表換算之兌換差額,161984.0,62.82
4745,2026Q1,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額－可能重分類至損益之項目,0.0,-100.0
4745,2026Q1,8399,與可能重分類之項目相關之所得稅,993.0,9.12
4745,2026Q1,8500,本期綜合損益總額,95765.0,81.85
4745,2026Q1,8610,母公司業主（淨利／損）,-31157.0,-2.27
4745,2026Q1,8620,非控制權益（淨利／損）,-19084.0,-22.83
4745,2026Q1,8710,母公司業主（綜合損益）,52269.0,117.59
4745,2026Q1,8720,非控制權益（綜合損益）,43496.0,51.87
4745,2026Q1,9750,基本每股盈餘合計,-0.4,-2.56
4745,2026Q1,9850,稀釋每股盈餘合計,-0.4,-2.56
4745,2026Q2,4000,營業收入合計,853844.0,
4745,2026Q2,5000,營業成本合計,710316.0,
4745,2026Q2,5900,營業毛利（毛損）,143528.0,
4745,2026Q2,5950,營業毛利（毛損）淨額,143528.0,
4745,2026Q2,6000,營業費用合計,188934.0,
4745,2026Q2,6100,推銷費用,50116.0,
4745,2026Q2,6200,管理費用,76910.0,
4745,2026Q2,6300,研究發展費用,3467.0,
4745,2026Q2,6450,預期信用減損損失（利益）,58441.0,
4745,2026Q2,6900,營業利益（損失）,-45406.0,
4745,2026Q2,7000,營業外收入及支出合計,2365.0,
4745,2026Q2,7010,其他收入合計,317.0,
4745,2026Q2,7020,其他利益及損失淨額,3038.0,
4745,2026Q2,7050,財務成本淨額,5408.0,
4745,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-627.0,
4745,2026Q2,7100,利息收入合計,5045.0,
4745,2026Q2,7900,繼續營業單位稅前淨利（淨損）,-43041.0,
4745,2026Q2,7950,所得稅費用（利益）合計,517.0,
4745,2026Q2,8000,繼續營業單位本期淨利（淨損）,-43558.0,
4745,2026Q2,8200,本期淨利（淨損）,-43558.0,
4745,2026Q2,8300,其他綜合損益（淨額）,22631.0,
4745,2026Q2,8310,不重分類至損益之項目總額,-21986.0,
4745,2026Q2,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-29315.0,
4745,2026Q2,8349,與不重分類之項目相關之所得稅,-7329.0,
4745,2026Q2,8360,後續可能重分類至損益之項目總額,44617.0,
4745,2026Q2,8361,國外營運機構財務報表換算之兌換差額,44352.0,
4745,2026Q2,8370,採用權益法認列之關聯企業及合資之其他綜合損益之份額－可能重分類至損益之項目,15.0,
4745,2026Q2,8399,與可能重分類之項目相關之所得稅,-250.0,
4745,2026Q2,8500,本期綜合損益總額,-20927.0,
4745,2026Q2,8610,母公司業主（淨利／損）,-24623.0,
4745,2026Q2,8620,非控制權益（淨利／損）,-18935.0,
4745,2026Q2,8710,母公司業主（綜合損益）,-12278.0,
4745,2026Q2,8720,非控制權益（綜合損益）,-8649.0,
4745,2026Q2,9750,基本每股盈餘合計,-0.35,
4745,2026Q2,9850,稀釋每股盈餘合計,-0.35,
4746,2025Q1,4000,營業收入合計,1143721.0,
4746,2025Q1,5000,營業成本合計,662822.0,
4746,2025Q1,5900,營業毛利（毛損）,480899.0,
4746,2025Q1,5950,營業毛利（毛損）淨額,480899.0,
4746,2025Q1,6000,營業費用合計,287425.0,
4746,2025Q1,6100,推銷費用,50467.0,
4746,2025Q1,6200,管理費用,68068.0,
4746,2025Q1,6300,研究發展費用,177348.0,
4746,2025Q1,6450,預期信用減損損失(利益),-8458.0,
4746,2025Q1,6900,營業利益（損失）,193474.0,
4746,2025Q1,7000,營業外收入及支出合計,-43180.0,
4746,2025Q1,7010,其他收入合計,1458.0,
4746,2025Q1,7020,其他利益及損失淨額,-40804.0,
4746,2025Q1,7050,財務成本淨額,10874.0,
4746,2025Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,542.0,
4746,2025Q1,7100,利息收入合計,6498.0,
4746,2025Q1,7900,繼續營業單位稅前淨利（淨損）,150294.0,
4746,2025Q1,7950,所得稅費用（利益）合計,49377.0,
4746,2025Q1,8000,繼續營業單位本期淨利（淨損）,100917.0,
4746,2025Q1,8200,本期淨利（淨損）,100917.0,
4746,2025Q1,8300,其他綜合損益（淨額）,6262.0,
4746,2025Q1,8310,不重分類至損益之項目總額,-204.0,
4746,2025Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-204.0,
4746,2025Q1,8360,後續可能重分類至損益之項目總額,6466.0,
4746,2025Q1,8361,國外營運機構財務報表換算之兌換差額,7134.0,
4746,2025Q1,8399,與可能重分類之項目相關之所得稅,668.0,
4746,2025Q1,8500,本期綜合損益總額,107179.0,
4746,2025Q1,8610,母公司業主（淨利／損）,120545.0,
4746,2025Q1,8620,非控制權益（淨利／損）,-19628.0,
4746,2025Q1,8710,母公司業主（綜合損益）,125770.0,
4746,2025Q1,8720,非控制權益（綜合損益）,-18591.0,
4746,2025Q1,9710,繼續營業單位淨利（淨損）,1.0,
4746,2025Q1,9750,基本每股盈餘合計,1.0,
4746,2025Q1,9810,繼續營業單位淨利（淨損）,1.0,
4746,2025Q1,9850,稀釋每股盈餘合計,1.0,
4746,2026Q1,4000,營業收入合計,1064006.0,-6.97
4746,2026Q1,5000,營業成本合計,606662.0,-8.47
4746,2026Q1,5900,營業毛利（毛損）,457344.0,-4.9
4746,2026Q1,5950,營業毛利（毛損）淨額,457344.0,-4.9
4746,2026Q1,6000,營業費用合計,306563.0,6.66
4746,2026Q1,6100,推銷費用,57350.0,13.64
4746,2026Q1,6200,管理費用,67801.0,-0.39
4746,2026Q1,6300,研究發展費用,186056.0,4.91
4746,2026Q1,6450,預期信用減損損失（利益）,-4644.0,45.09
4746,2026Q1,6900,營業利益（損失）,150781.0,-22.07
4746,2026Q1,7000,營業外收入及支出合計,-100484.0,-132.71
4746,2026Q1,7010,其他收入合計,783.0,-46.3
4746,2026Q1,7020,其他利益及損失淨額,-97015.0,-137.76
4746,2026Q1,7050,財務成本淨額,7073.0,-34.95
4746,2026Q1,7060,採用權益法認列之關聯企業及合資損益之份額淨額,-2940.0,-642.44
4746,2026Q1,7100,利息收入合計,5761.0,-11.34
4746,2026Q1,7900,繼續營業單位稅前淨利（淨損）,50297.0,-66.53
4746,2026Q1,7950,所得稅費用（利益）合計,35332.0,-28.44
4746,2026Q1,8000,繼續營業單位本期淨利（淨損）,14965.0,-85.17
4746,2026Q1,8200,本期淨利（淨損）,14965.0,-85.17
4746,2026Q1,8300,其他綜合損益（淨額）,-869.0,-113.88
4746,2026Q1,8310,不重分類至損益之項目總額,104.0,150.98
4746,2026Q1,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,104.0,150.98
4746,2026Q1,8360,後續可能重分類至損益之項目總額,-973.0,-115.05
4746,2026Q1,8361,國外營運機構財務報表換算之兌換差額,-1191.0,-116.69
4746,2026Q1,8399,與可能重分類之項目相關之所得稅,-218.0,-132.63
4746,2026Q1,8500,本期綜合損益總額,14096.0,-86.85
4746,2026Q1,8610,母公司業主（淨利／損）,18755.0,-84.44
4746,2026Q1,8620,非控制權益（淨利／損）,-3790.0,80.69
4746,2026Q1,8710,母公司業主（綜合損益）,18000.0,-85.69
4746,2026Q1,8720,非控制權益（綜合損益）,-3904.0,79.0
4746,2026Q1,9710,繼續營業單位淨利（淨損）,0.16,-84.0
4746,2026Q1,9750,基本每股盈餘合計,0.16,-84.0
4746,2026Q1,9810,繼續營業單位淨利（淨損）,0.15,-85.0
4746,2026Q1,9850,稀釋每股盈餘合計,0.15,-85.0
4746,2026Q2,4000,營業收入合計,1111056.0,
4746,2026Q2,5000,營業成本合計,677261.0,
4746,2026Q2,5900,營業毛利（毛損）,433795.0,
4746,2026Q2,5950,營業毛利（毛損）淨額,433795.0,
4746,2026Q2,6000,營業費用合計,347665.0,
4746,2026Q2,6100,推銷費用,58200.0,
4746,2026Q2,6200,管理費用,62053.0,
4746,2026Q2,6300,研究發展費用,222294.0,
4746,2026Q2,6450,預期信用減損損失（利益）,5118.0,
4746,2026Q2,6900,營業利益（損失）,86130.0,
4746,2026Q2,7000,營業外收入及支出合計,-111691.0,
4746,2026Q2,7010,其他收入合計,622.0,
4746,2026Q2,7020,其他利益及損失淨額,-117264.0,
4746,2026Q2,7050,財務成本淨額,4722.0,
4746,2026Q2,7060,採用權益法認列之關聯企業及合資損益之份額淨額,1775.0,
4746,2026Q2,7100,利息收入合計,7898.0,
4746,2026Q2,7900,繼續營業單位稅前淨利（淨損）,-25561.0,
4746,2026Q2,7950,所得稅費用（利益）合計,27033.0,
4746,2026Q2,8000,繼續營業單位本期淨利（淨損）,-52594.0,
4746,2026Q2,8200,本期淨利（淨損）,-52594.0,
4746,2026Q2,8300,其他綜合損益（淨額）,25018.0,
4746,2026Q2,8310,不重分類至損益之項目總額,28066.0,
4746,2026Q2,8316,透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,28066.0,
4746,2026Q2,8360,後續可能重分類至損益之項目總額,-3048.0,
4746,2026Q2,8361,國外營運機構財務報表換算之兌換差額,-2464.0,
4746,2026Q2,8399,與可能重分類之項目相關之所得稅,584.0,
4746,2026Q2,8500,本期綜合損益總額,-27576.0,
4746,2026Q2,8610,母公司業主（淨利／損）,-14479.0,
4746,2026Q2,8620,非控制權益（淨利／損）,-38115.0,
4746,2026Q2,8710,母公司業主（綜合損益）,11953.0,
4746,2026Q2,8720,非控制權益（綜合損益）,-39529.0,
4746,2026Q2,9710,繼續營業單位淨利（淨損）,-0.12,
4746,2026Q2,9750,基本每股盈餘合計,-0.12,
4746,2026Q2,9810,繼續營業單位淨利（淨損）,-0.12,
4746,2026Q2,9850,稀釋每股盈餘合計,-0.12,
4747,2025Q1,4000,營業收入合計,146792.0,
4747,2025Q1,5000,營業成本合計,87760.0,
4747,2025Q1,5900,營業毛利（毛損）,59032.0,
4747,2025Q1,5950,營業毛利（毛損）淨額,59032.0,
