market,year,month,company_id,company_name,revenue_current,revenue_previous_month,revenue_same_month_last_year,revenue_mom_change_pct,revenue_yoy_change_pct,revenue_ytd_last_year,revenue_ytd_change_pct,note
twse,2024,1,4560,強信-KY,116177,112578,61020,3.19,90.39,61020,90.39,去年同期適逢農曆春節工作日減少及市場需求疲弱，致本期營業收入淨額較去年同期增加。
twse,2024,2,4560,強信-KY,102177,116177,90695,-12.05,12.66,151715,43.92,-
twse,2024,3,4560,強信-KY,119601,102177,109219,17.05,9.5,260934,29.51,-
twse,2024,4,4560,強信-KY,129318,119601,117873,8.12,9.7,378807,23.48,-
twse,2024,5,4560,強信-KY,137020,129318,113575,5.95,20.64,492382,22.83,-
twse,2024,6,4560,強信-KY,141674,137020,104427,3.39,35.66,596809,25.07,-
twse,2024,7,4560,強信-KY,132406,141674,102505,-6.54,29.17,699314,25.67,-
twse,2024,8,4560,強信-KY,136860,132406,103489,3.36,32.24,802803,26.49,-
twse,2024,9,4560,強信-KY,142028,136860,105858,3.77,34.16,908661,27.38,-
twse,2024,10,4560,強信-KY,142872,142028,108184,0.59,32.06,1016845,27.9,-
twse,2024,11,4560,強信-KY,149992,142872,111883,4.98,34.06,1128728,28.51,-
twse,2024,12,4560,強信-KY,156752,149992,111129,4.5,41.05,1239857,29.63,-
twse,2025,1,4560,強信-KY,126684,156752,116177,-19.18,9.04,116177,9.04,-
twse,2025,2,4560,強信-KY,136942,126684,102177,8.09,34.02,218354,20.73,-
twse,2025,3,4560,強信-KY,173989,136942,120108,27.05,44.86,338462,29.29,-
twse,2025,4,4560,強信-KY,152145,173989,129318,-12.55,17.65,467780,26.24,-
twse,2025,5,4560,強信-KY,138013,152145,137020,-9.28,0.72,604800,20.46,-
twse,2025,6,4560,強信-KY,125585,138013,141434,-9.0,-11.2,746234,14.46,-
twse,2025,7,4560,強信-KY,130508,125585,132406,3.92,-1.43,878640,12.06,-
twse,2025,8,4560,強信-KY,131237,130508,136860,0.55,-4.1,1015500,9.86,-
twse,2025,9,4560,強信-KY,143536,131237,142190,9.37,0.94,1157690,8.76,-
twse,2025,10,4560,強信-KY,149303,143536,142872,4.01,4.5,1300562,8.34,-
twse,2025,11,4560,強信-KY,153770,149303,149992,2.99,2.51,1450554,7.74,-
twse,2025,12,4560,強信-KY,156396,153770,156719,1.7,-0.2,1607273,6.97,-
twse,2026,1,4560,強信-KY,144830,156396,126684,-7.39,14.32,126684,14.32,-
twse,2026,2,4560,強信-KY,127914,144830,136942,-11.67,-6.59,263626,3.45,-
twse,2026,3,4560,強信-KY,178821,127914,174777,39.79,2.31,438403,3.0,-
twse,2026,4,4560,強信-KY,174042,178821,152145,-2.67,14.39,590548,6.01,-
twse,2026,5,4560,強信-KY,168341,174042,138013,-3.27,21.97,728561,9.03,-
twse,2026,6,4560,強信-KY,170548,168341,125371,1.31,36.03,853932,13.0,-
twse,2026,7,4560,強信-KY,170192,170548,130508,-0.2,30.4,984440,15.3,-
twse,2026,8,4560,強信-KY,173870,170192,131237,2.16,32.48,1115677,16.81,-
twse,2020,1,4562,穎漢,54517,82392,92917,-33.83,-41.32,92917,-41.32,-
twse,2020,2,4562,穎漢,48547,54517,73077,-10.95,-33.56,165994,-37.91,-
twse,2020,3,4562,穎漢,51041,48547,91931,5.13,-44.47,257925,-40.25,-
twse,2020,4,4562,穎漢,53504,51041,99219,4.82,-46.07,357144,-41.86,-
twse,2020,5,4562,穎漢,58340,53504,94053,9.03,-37.97,451197,-41.05,-
twse,2020,6,4562,穎漢,60737,58340,83867,4.1,-27.57,535064,-38.94,-
twse,2020,7,4562,穎漢,51717,60737,69373,-14.85,-25.45,604437,-37.39,-
twse,2020,8,4562,穎漢,49558,51717,73766,-4.17,-32.81,678203,-36.89,-
twse,2020,9,4562,穎漢,55816,49558,75273,12.62,-25.84,753476,-35.79,-
twse,2020,10,4562,穎漢,56874,55816,75538,1.89,-24.7,829014,-34.78,-
twse,2020,11,4562,穎漢,58820,56874,79936,3.42,-26.41,908950,-34.04,-
twse,2020,12,4562,穎漢,59710,58820,82392,1.51,-27.52,991342,-33.5,-
twse,2021,1,4562,穎漢,63215,59710,54517,5.87,15.95,54517,15.95,-
twse,2021,2,4562,穎漢,57274,63215,48547,-9.39,17.97,103064,16.9,-
twse,2021,3,4562,穎漢,58119,57274,51041,1.47,13.86,154105,15.9,-
twse,2021,4,4562,穎漢,66711,58119,53504,14.78,24.68,207609,18.16,-
twse,2021,5,4562,穎漢,60754,66711,58340,-8.92,4.13,265949,15.08,-
twse,2021,6,4562,穎漢,80430,60754,60737,32.38,32.42,326686,18.31,-
twse,2021,7,4562,穎漢,78704,80430,51717,-2.14,52.18,378403,22.93,去年同期受新冠肺炎疫情影響，營收減少基期較低所致。
twse,2021,8,4562,穎漢,79112,78704,49558,0.51,59.63,427961,27.18,去年同期受新冠肺炎疫情影響，營收減少基期較低所致。
twse,2021,9,4562,穎漢,79711,79112,55816,0.75,42.81,483777,28.99,-
twse,2021,10,4562,穎漢,72260,79711,56874,-9.34,27.05,540651,28.78,-
twse,2021,11,4562,穎漢,70026,72260,58820,-3.09,19.05,599471,27.83,-
twse,2021,12,4562,穎漢,56789,70026,59710,-18.9,-4.89,659181,24.86,-
twse,2022,1,4562,穎漢,65373,56789,63215,15.11,3.41,63215,3.41,-
twse,2022,2,4562,穎漢,46932,65373,57274,-28.2,-18.05,120489,-6.79,-
twse,2022,3,4562,穎漢,66212,46932,58119,41.08,13.92,178608,-0.05,-
twse,2022,4,4562,穎漢,47800,66212,66711,-27.8,-28.34,245319,-7.74,-
twse,2022,5,4562,穎漢,46316,47800,60754,-3.1,-23.76,306073,-10.92,-
twse,2022,6,4562,穎漢,57138,46316,80430,23.36,-28.95,386503,-14.67,-
twse,2022,7,4562,穎漢,66153,57138,78704,15.77,-15.94,465207,-14.89,-
twse,2022,8,4562,穎漢,74722,66153,79112,12.95,-5.54,544319,-13.53,-
twse,2022,9,4562,穎漢,74743,74722,79711,0.02,-6.23,624030,-12.6,-
twse,2022,10,4562,穎漢,82478,74743,72260,10.34,14.14,696290,-9.82,-
twse,2022,11,4562,穎漢,58374,82478,70026,-29.22,-16.63,766316,-10.44,-
twse,2022,12,4562,穎漢,78300,58374,56789,34.13,37.87,823105,-7.11,-
twse,2023,1,4562,穎漢,67277,78300,65373,-14.07,2.91,65373,2.91,-
twse,2023,2,4562,穎漢,71393,67277,46932,6.11,52.12,112305,23.47,本月較去年同期增加主係去年適逢農曆年假基期較低所致
twse,2023,3,4562,穎漢,60299,71393,66212,-15.53,-8.93,178517,11.45,-
twse,2023,4,4562,穎漢,67456,60299,47800,11.86,41.12,226317,17.72,-
twse,2023,5,4562,穎漢,46343,67456,46316,-31.29,0.05,272633,14.72,-
twse,2023,6,4562,穎漢,41350,46343,57138,-10.77,-27.63,329771,7.38,-
twse,2023,7,4562,穎漢,71442,41350,66153,72.77,7.99,395924,7.48,-
twse,2023,8,4562,穎漢,64115,71442,74722,-10.25,-14.19,470646,4.04,-
twse,2023,9,4562,穎漢,73298,64115,74743,14.32,-1.93,545389,3.22,-
twse,2023,10,4562,穎漢,43827,73298,82478,-40.2,-46.86,627867,-3.35,-
twse,2023,11,4562,穎漢,62171,43827,58374,41.85,6.5,686241,-2.51,-
twse,2023,12,4562,穎漢,73812,62171,78300,18.72,-5.73,764541,-2.84,-
twse,2024,1,4562,穎漢,70471,73812,67277,-4.52,4.74,67277,4.74,-
twse,2024,2,4562,穎漢,38551,70471,71393,-45.29,-46.0,138670,-21.38,-
twse,2024,3,4562,穎漢,69568,38551,60299,80.45,15.37,198969,-10.24,-
twse,2024,4,4562,穎漢,56236,69568,67456,-19.16,-16.63,266425,-11.86,-
twse,2024,5,4562,穎漢,53426,56236,46343,-4.99,15.28,312768,-7.83,-
twse,2024,6,4562,穎漢,47954,53426,41350,-10.24,15.97,354118,-5.05,-
twse,2024,7,4562,穎漢,79105,47954,71442,64.96,10.72,425560,-2.4,-
twse,2024,8,4562,穎漢,69444,79105,64115,-12.21,8.31,489675,-1.0,-
twse,2024,9,4562,穎漢,76153,69444,73298,9.66,3.89,562973,-0.36,-
twse,2024,10,4562,穎漢,59671,76153,43827,-21.64,36.15,606800,2.27,-
twse,2024,11,4562,穎漢,71975,59671,62171,20.61,15.76,668971,3.52,-
twse,2024,12,4562,穎漢,84610,71975,73812,17.55,14.62,742783,4.62,-
twse,2025,1,4562,穎漢,68922,84610,70471,-18.54,-2.19,70471,-2.19,-
twse,2025,2,4562,穎漢,55512,68922,38551,-19.45,43.99,109022,14.13,-
twse,2025,3,4562,穎漢,68645,55512,69568,23.65,-1.32,178590,8.11,-
twse,2025,4,4562,穎漢,58339,68645,56236,-15.01,3.73,234826,7.06,-
twse,2025,5,4562,穎漢,71052,58339,53426,21.79,32.99,288252,11.87,-
twse,2025,6,4562,穎漢,61352,71052,47954,-13.65,27.93,336206,14.16,-
twse,2025,7,4562,穎漢,66296,61352,79105,8.05,-16.19,415311,8.38,-
twse,2025,8,4562,穎漢,65225,66296,69444,-1.61,-6.07,484755,6.3,-
twse,2025,9,4562,穎漢,64859,65225,76153,-0.56,-14.83,560908,3.43,-
twse,2025,10,4562,穎漢,48310,64859,59671,-25.51,-19.03,620579,1.27,-
twse,2025,11,4562,穎漢,34160,48310,71975,-29.29,-52.53,692554,-4.31,交驗機延遲
twse,2025,12,4562,穎漢,54747,34160,84610,60.26,-35.29,777164,-7.68,-
twse,2026,1,4562,穎漢,70920,54747,68922,29.54,2.89,68922,2.89,-
twse,2026,2,4562,穎漢,33043,70920,55512,-53.4,-40.47,124434,-16.45,-
twse,2026,3,4562,穎漢,72816,33043,68645,120.36,6.07,193079,-8.44,-
twse,2026,4,4562,穎漢,64188,72816,58339,-11.84,10.02,251418,-4.15,-
twse,2026,5,4562,穎漢,36967,64188,71052,-42.4,-47.97,322470,-13.81,-
twse,2026,6,4562,穎漢,48074,36967,61352,30.04,-21.64,383822,-15.06,-
twse,2026,7,4562,穎漢,52576,48074,66296,9.36,-20.69,450118,-15.89,-
twse,2026,8,4562,穎漢,64580,52576,65225,22.83,-0.98,515343,-14.0,-
twse,2020,1,4564,元翎,117656,143367,277282,-17.93,-57.56,277282,-57.56,本月及本年營收較去年同期減少，主要係因高壓鋼瓶出貨量減少及本月適逢農曆春節假期實際營業日減少所致。
twse,2020,2,4564,元翎,213620,117656,210177,81.56,1.63,487459,-32.04,-
twse,2020,3,4564,元翎,183057,213620,254504,-14.3,-28.07,741963,-30.67,-
twse,2020,4,4564,元翎,134988,183057,292470,-26.25,-53.84,1034433,-37.22,本月營收較去年同期減少，主要係因受新冠肺炎疫情影響所致。
twse,2020,5,4564,元翎,159699,134988,254143,18.3,-37.16,1288577,-37.21,-
twse,2020,6,4564,元翎,173116,159699,212283,8.4,-18.45,1500860,-34.56,-
twse,2020,7,4564,元翎,174044,173116,220935,0.53,-21.22,1721795,-32.85,-
twse,2020,8,4564,元翎,185703,174044,223452,6.69,-16.89,1945247,-31.01,-
twse,2020,9,4564,元翎,170997,185703,209411,-7.91,-18.34,2154658,-29.78,-
twse,2020,10,4564,元翎,174288,170997,215568,1.92,-19.14,2370226,-28.81,-
twse,2020,11,4564,元翎,171828,174288,177560,-1.41,-3.22,2547786,-27.03,-
twse,2020,12,4564,元翎,203153,171828,143367,18.23,41.7,2691153,-23.37,-
twse,2021,1,4564,元翎,206442,203153,117656,1.61,75.46,117656,75.46,本月及本年營收較去年同期增加，主要係因高壓充氣鋼瓶出貨量增加及去年同期適逢農曆春節假期營業天數較少所致。
twse,2021,2,4564,元翎,167832,206442,213620,-18.7,-21.43,331276,12.97,-
twse,2021,3,4564,元翎,207631,167832,183057,23.71,13.42,514333,13.13,-
twse,2021,4,4564,元翎,160262,207631,134988,-22.81,18.72,649321,14.29,-
twse,2021,5,4564,元翎,211498,160262,159699,31.97,32.43,809020,17.87,-
twse,2021,6,4564,元翎,224051,211498,173116,5.93,29.42,982136,19.91,-
twse,2021,7,4564,元翎,220875,224051,174044,-1.41,26.9,1156180,20.96,-
twse,2021,8,4564,元翎,228775,220875,185703,3.57,23.19,1341884,21.27,-
twse,2021,9,4564,元翎,217003,228775,170997,-5.14,26.9,1512880,21.91,-
twse,2021,10,4564,元翎,206308,217003,174288,-4.92,18.37,1687168,21.54,-
twse,2021,11,4564,元翎,210744,206308,171828,2.15,22.64,1858997,21.64,-
twse,2021,12,4564,元翎,219501,210744,203153,4.15,8.04,2062150,20.3,-
twse,2022,1,4564,元翎,210454,219501,206442,-4.12,1.94,206442,1.94,-
twse,2022,2,4564,元翎,187134,210454,167832,-11.08,11.5,374275,6.22,-
twse,2022,3,4564,元翎,184816,187134,207631,-1.23,-10.98,581905,0.08,-
twse,2022,4,4564,元翎,140934,184816,160262,-23.74,-12.06,742168,-2.53,-
twse,2022,5,4564,元翎,135880,140934,211498,-3.58,-35.75,953666,-9.9,-
twse,2022,6,4564,元翎,146447,135880,224051,7.77,-34.63,1177716,-14.6,-
twse,2022,7,4564,元翎,152461,146447,220875,4.1,-30.97,1398591,-17.19,-
twse,2022,8,4564,元翎,146576,152461,228775,-3.86,-35.93,1627366,-19.82,-
twse,2022,9,4564,元翎,170034,146576,217003,16.0,-21.64,1844369,-20.04,-
twse,2022,10,4564,元翎,153993,170034,206308,-9.43,-25.35,2050677,-20.57,-
twse,2022,11,4564,元翎,107296,153993,210744,-30.32,-49.08,2261421,-23.23,-
twse,2022,12,4564,元翎,155466,107296,219501,44.89,-29.17,2480922,-23.75,-
twse,2023,1,4564,元翎,135711,155466,210454,-12.7,-35.51,210454,-35.51,-
twse,2023,2,4564,元翎,85682,135711,187134,-36.86,-54.21,397588,-44.31,本月營收較去年同期減少，主係受通膨及戰爭等因素影響，市場消費力疲弱，致客戶訂單大幅減少。
twse,2023,3,4564,元翎,110022,85682,184816,28.4,-40.46,582403,-43.09,-
twse,2023,4,4564,元翎,96290,110022,140934,-12.48,-31.67,723338,-40.87,-
twse,2023,5,4564,元翎,130612,96290,135880,35.64,-3.87,859218,-35.02,-
twse,2023,6,4564,元翎,131021,130612,146447,0.31,-10.53,1005665,-31.45,-
twse,2023,7,4564,元翎,119194,131021,152461,-9.02,-21.82,1158126,-30.18,-
twse,2023,8,4564,元翎,113913,119194,146576,-4.43,-22.28,1304702,-29.29,-
twse,2023,9,4564,元翎,94473,113913,170034,-17.06,-44.43,1474736,-31.04,-
twse,2023,10,4564,元翎,99786,94473,153993,5.62,-35.2,1628729,-31.43,-
twse,2023,11,4564,元翎,91358,99786,107296,-8.44,-14.85,1736025,-30.41,-
twse,2023,12,4564,元翎,96656,91358,155466,5.79,-37.82,1891491,-31.02,-
twse,2024,1,4564,元翎,67458,96656,135711,-30.2,-50.29,135711,-50.29,本月營收較去年同期減少，主要係因高壓充氣鋼瓶及氣體發生器之出貨量均減少所致。
twse,2024,2,4564,元翎,54786,67458,85682,-18.78,-36.05,221393,-44.78,-
twse,2024,3,4564,元翎,58051,54786,110022,5.95,-47.23,331414,-45.59,-
twse,2024,4,4564,元翎,100142,58051,96290,72.5,4.0,427704,-34.43,-
twse,2024,5,4564,元翎,91328,100142,130612,-8.8,-30.07,558316,-33.41,-
twse,2024,6,4564,元翎,105468,91328,131021,15.48,-19.5,689338,-30.76,-
twse,2024,7,4564,元翎,120014,105468,119194,13.79,0.68,808532,-26.13,-
twse,2024,8,4564,元翎,98085,120014,113913,-18.27,-13.89,922444,-24.62,-
twse,2024,9,4564,元翎,71381,98085,94473,-27.22,-24.44,1016918,-24.6,-
twse,2024,10,4564,元翎,105333,71381,99786,47.56,5.55,1116704,-21.9,-
twse,2024,11,4564,元翎,130963,105333,91358,24.33,43.35,1208062,-16.97,-
twse,2024,12,4564,元翎,141544,130963,96656,8.07,46.44,1304718,-12.27,-
twse,2025,1,4564,元翎,127240,141544,67458,-10.1,88.62,67458,88.62,本月營收較去年同期增加，主要係因氣體發生器之出貨量增加所致。
twse,2025,2,4564,元翎,88513,127240,54786,-30.43,61.56,122244,76.49,本月營收較去年同期增加，主要係因氣體發生器之出貨量增加所致。
twse,2025,3,4564,元翎,92143,88513,58051,4.1,58.72,180295,70.77,本月及本年累計營收皆較去年同期增加，主要係因氣體發生器之出貨量增加所致。
twse,2025,4,4564,元翎,97246,92143,100142,5.53,-2.89,280437,44.46,-
twse,2025,5,4564,元翎,114056,97246,91328,17.28,24.88,371765,39.65,-
twse,2025,6,4564,元翎,96732,114056,105468,-15.18,-8.28,477234,29.06,-
twse,2025,7,4564,元翎,67889,96732,120014,-29.81,-43.43,597248,14.49,-
twse,2025,8,4564,元翎,67302,67889,98085,-0.86,-31.38,695333,8.02,-
twse,2025,9,4564,元翎,80246,67302,71381,19.23,12.41,766714,8.43,-
twse,2025,10,4564,元翎,73353,80246,105333,-8.58,-30.36,872047,3.74,-
twse,2025,11,4564,元翎,90013,73353,130963,22.71,-31.26,1003010,-0.82,-
twse,2025,12,4564,元翎,107284,90013,141544,19.18,-24.2,1144554,-3.71,-
twse,2026,1,4564,元翎,82887,107284,127240,-22.74,-34.85,127240,-34.85,-
twse,2026,2,4564,元翎,64292,82887,88513,-22.43,-27.36,215753,-31.78,-
twse,2026,3,4564,元翎,46462,64292,92143,-27.73,-49.57,307896,-37.1,本月及本年累計營收皆較去年同期減少，主要係因氣體發生器之出貨量減少所致。
twse,2026,4,4564,元翎,64527,46462,97246,38.88,-33.64,405142,-36.27,-
twse,2026,5,4564,元翎,65308,64527,114056,1.21,-42.74,519198,-37.69,-
twse,2026,6,4564,元翎,63401,65308,96732,-2.92,-34.45,615931,-37.18,-
twse,2026,7,4564,元翎,88620,63401,67889,39.77,30.53,683819,-30.46,-
twse,2026,8,4564,元翎,59103,88620,67302,-33.3,-12.18,751121,-28.82,-
twse,2020,1,4566,時碩工業,325119,275260,349406,18.11,-6.95,349406,-6.95,-
twse,2020,2,4566,時碩工業,292373,325119,238948,-10.07,22.35,588354,4.95,-
twse,2020,3,4566,時碩工業,327590,292373,311372,12.04,5.2,899726,5.04,-
twse,2020,4,4566,時碩工業,255740,327590,348746,-21.93,-26.66,1248472,-3.81,-
twse,2020,5,4566,時碩工業,189162,255740,312789,-26.03,-39.52,1561261,-10.97,-
twse,2020,6,4566,時碩工業,229524,189162,305931,21.33,-24.97,1867192,-13.26,-
twse,2020,7,4566,時碩工業,259672,229524,324852,13.13,-20.06,2192044,-14.27,-
twse,2020,8,4566,時碩工業,292724,259672,347150,12.72,-15.67,2539194,-14.46,-
twse,2020,9,4566,時碩工業,361444,292724,358767,23.47,0.74,2897961,-12.58,-
twse,2020,10,4566,時碩工業,327194,361444,316332,-9.47,3.43,3214293,-11.0,-
twse,2020,11,4566,時碩工業,346874,327194,336417,6.01,3.1,3550710,-9.66,-
twse,2020,12,4566,時碩工業,307810,346874,275260,-11.26,11.82,3825970,-8.12,-
twse,2021,1,4566,時碩工業,452308,307810,325119,46.94,39.12,325119,39.12,-
twse,2021,2,4566,時碩工業,274884,452308,292373,-39.22,-5.98,617492,17.76,-
twse,2021,3,4566,時碩工業,405499,274884,327590,47.51,23.78,945082,19.85,-
twse,2021,4,4566,時碩工業,367012,405499,255740,-9.49,43.5,1200822,24.88,-
twse,2021,5,4566,時碩工業,342378,367012,189162,-6.71,80.99,1389984,32.52,主係去年同期疫情影響營收，本期逐步恢復。及工業應用商品營收持續成長所致。
twse,2021,6,4566,時碩工業,325734,342378,229524,-4.86,41.91,1619508,33.85,-
twse,2021,7,4566,時碩工業,370411,325734,259672,13.71,42.64,1879180,35.07,-
twse,2021,8,4566,時碩工業,394438,370411,292724,6.48,34.74,2171904,35.02,-
twse,2021,9,4566,時碩工業,365227,394438,361444,-7.4,1.04,2533348,30.17,-
twse,2021,10,4566,時碩工業,305363,365227,327194,-16.39,-6.67,2860542,25.96,-
twse,2021,11,4566,時碩工業,356905,305363,346874,16.87,2.89,3207416,23.46,-
twse,2021,12,4566,時碩工業,345781,356905,307810,-3.11,12.33,3515226,22.49,-
twse,2022,1,4566,時碩工業,433996,345781,452308,25.51,-4.04,452308,-4.04,-
twse,2022,2,4566,時碩工業,387342,433996,274884,-10.74,40.91,727192,12.94,-
twse,2022,3,4566,時碩工業,477869,387342,405499,23.37,17.84,1132691,14.7,-
twse,2022,4,4566,時碩工業,381420,477869,367012,-20.18,3.92,1499703,12.06,-
twse,2022,5,4566,時碩工業,331229,381420,342378,-13.15,-3.25,1842081,9.21,-
twse,2022,6,4566,時碩工業,405618,331229,325734,22.45,24.52,2167815,11.51,-
twse,2022,7,4566,時碩工業,406815,405618,370411,0.29,9.82,2538226,11.27,-
twse,2022,8,4566,時碩工業,477432,406815,394438,17.35,21.04,2932664,12.58,-
twse,2022,9,4566,時碩工業,473620,477432,365227,-0.79,29.67,3297891,14.47,-
twse,2022,10,4566,時碩工業,412160,473620,305363,-12.97,34.97,3603254,16.21,-
twse,2022,11,4566,時碩工業,459803,412160,356905,11.55,28.83,3960159,17.35,-
twse,2022,12,4566,時碩工業,339060,459803,345781,-26.25,-1.94,4305940,15.8,-
twse,2023,1,4566,時碩工業,394380,339060,433996,16.31,-9.12,433996,-9.12,-
twse,2023,2,4566,時碩工業,362285,394380,387342,-8.13,-6.46,821338,-7.87,-
twse,2023,3,4566,時碩工業,385150,362285,477869,6.31,-19.4,1299207,-12.11,-
twse,2023,4,4566,時碩工業,336563,385150,381420,-12.61,-11.76,1680627,-12.03,-
twse,2023,5,4566,時碩工業,338273,336563,331229,0.5,2.12,2011856,-9.7,-
twse,2023,6,4566,時碩工業,344588,338273,405618,1.86,-15.04,2417474,-10.59,-
twse,2023,7,4566,時碩工業,313760,344588,406815,-8.94,-22.87,2824289,-12.36,-
twse,2023,8,4566,時碩工業,383717,313760,477432,22.29,-19.62,3301721,-13.41,-
twse,2023,9,4566,時碩工業,356366,383717,473620,-7.12,-24.75,3775341,-14.83,-
twse,2023,10,4566,時碩工業,315535,356366,412160,-11.45,-23.44,4187501,-15.68,-
twse,2023,11,4566,時碩工業,349339,315535,459803,10.71,-24.02,4647304,-16.51,-
twse,2023,12,4566,時碩工業,328503,349339,339060,-5.96,-3.11,4986366,-15.6,-
twse,2024,1,4566,時碩工業,432598,328503,394380,31.68,9.69,394380,9.69,-
twse,2024,2,4566,時碩工業,279429,432598,362285,-35.4,-22.87,756665,-5.89,-
twse,2024,3,4566,時碩工業,342661,279429,385150,22.62,-11.03,1141815,-7.63,-
twse,2024,4,4566,時碩工業,401658,342661,336563,17.21,19.34,1478378,-1.49,-
twse,2024,5,4566,時碩工業,438081,401658,338273,9.06,29.5,1816651,4.28,-
twse,2024,6,4566,時碩工業,420245,438081,344588,-4.07,21.95,2161239,7.09,-
twse,2024,7,4566,時碩工業,432954,420245,313760,3.02,37.98,2474999,11.01,-
twse,2024,8,4566,時碩工業,440232,432954,383717,1.68,14.72,2858716,11.51,-
twse,2024,9,4566,時碩工業,411492,440232,356366,-6.52,15.46,3215082,11.95,-
twse,2024,10,4566,時碩工業,407918,411492,315535,-0.86,29.27,3530617,13.5,-
twse,2024,11,4566,時碩工業,416392,407918,349339,2.07,19.19,3879956,14.01,-
twse,2024,12,4566,時碩工業,373711,416392,328503,-10.25,13.76,4208459,13.99,-
twse,2025,1,4566,時碩工業,446931,373711,432598,19.59,3.31,432598,3.31,-
twse,2025,2,4566,時碩工業,390743,446931,279429,-12.57,39.83,712027,17.64,-
twse,2025,3,4566,時碩工業,414675,390743,342661,6.12,21.01,1054688,18.74,-
twse,2025,4,4566,時碩工業,456001,414675,401658,9.96,13.52,1456346,17.3,-
twse,2025,5,4566,時碩工業,415167,456001,438081,-8.95,-5.23,1894427,12.09,-
twse,2025,6,4566,時碩工業,367067,415167,420245,-11.58,-12.65,2314672,7.59,-
twse,2025,7,4566,時碩工業,420535,367067,432954,14.56,-2.86,2747626,5.95,-
twse,2025,8,4566,時碩工業,387139,420535,440232,-7.94,-12.06,3187858,3.46,-
twse,2025,9,4566,時碩工業,461540,387139,411492,19.21,12.16,3599350,4.45,-
twse,2025,10,4566,時碩工業,417531,461540,407918,-9.53,2.35,4007268,4.24,-
twse,2025,11,4566,時碩工業,399311,417531,416392,-4.36,-4.1,4423660,3.45,-
twse,2025,12,4566,時碩工業,399679,399311,373711,0.09,6.94,4797371,3.73,-
twse,2026,1,4566,時碩工業,507793,399679,446931,27.05,13.61,446931,13.61,-
twse,2026,2,4566,時碩工業,379804,507793,390743,-25.2,-2.79,837674,5.95,-
twse,2026,3,4566,時碩工業,466952,379804,414675,22.94,12.6,1252349,8.16,-
twse,2026,4,4566,時碩工業,481190,466952,456001,3.04,5.52,1708350,7.45,-
twse,2026,5,4566,時碩工業,456478,481190,415167,-5.13,9.95,2123517,7.94,-
twse,2026,6,4566,時碩工業,529998,456478,367067,16.1,44.38,2490584,13.31,-
twse,2026,7,4566,時碩工業,554718,529998,420535,4.66,31.9,2911119,16.0,-
twse,2026,8,4566,時碩工業,595992,554718,387139,7.44,53.94,3298258,20.45,本月營收較去年同期增加，主係多元產品布局有成，尤以散熱系統產品銷售開始發酵所致。
twse,2023,4,4569,六方科-KY,91080,0,87242,,4.39,409281,-4.42,-
twse,2023,5,4569,六方科-KY,99542,91080,101834,9.29,-2.25,511115,-3.99,-
twse,2023,6,4569,六方科-KY,86840,99542,121795,-12.76,-28.69,632910,-8.74,-
twse,2023,7,4569,六方科-KY,97862,86840,121892,12.69,-19.71,754802,-10.51,-
twse,2023,8,4569,六方科-KY,98463,97862,120393,0.61,-18.21,875195,-11.57,-
twse,2023,9,4569,六方科-KY,100291,98463,131304,1.85,-23.61,1006499,-13.14,-
twse,2023,10,4569,六方科-KY,124419,100291,127859,24.05,-2.69,1134358,-11.96,-
twse,2023,11,4569,六方科-KY,128878,124419,100456,3.58,28.29,1234814,-8.69,-
twse,2023,12,4569,六方科-KY,87830,128878,72544,-31.85,21.07,1307358,-7.04,-
twse,2024,1,4569,六方科-KY,116675,87830,101662,32.84,14.76,101662,14.76,-
twse,2024,2,4569,六方科-KY,118862,116675,92403,1.87,28.63,194065,21.37,-
twse,2024,3,4569,六方科-KY,114808,118862,106022,-3.41,8.28,300087,16.74,-
twse,2024,4,4569,六方科-KY,113496,114808,91080,-1.14,24.61,391167,18.57,-
twse,2024,5,4569,六方科-KY,112871,113496,99542,-0.55,13.39,490709,17.52,-
twse,2024,6,4569,六方科-KY,106468,112871,86840,-5.67,22.6,577549,18.28,-
twse,2024,7,4569,六方科-KY,123869,106468,97862,16.34,26.57,675411,19.49,-
twse,2024,8,4569,六方科-KY,145745,123869,98463,17.66,48.02,773874,23.12,-
twse,2024,9,4569,六方科-KY,119101,145745,100291,-18.28,18.75,874165,22.61,-
twse,2024,10,4569,六方科-KY,140049,119101,124419,17.58,12.56,998584,21.36,-
twse,2024,11,4569,六方科-KY,130622,140049,128878,-6.73,1.35,1127462,19.07,-
twse,2024,12,4569,六方科-KY,109308,130622,88746,-16.31,23.16,1216208,19.37,-
twse,2025,1,4569,六方科-KY,144512,109308,116675,32.2,23.85,116675,23.85,-
twse,2025,2,4569,六方科-KY,160524,144512,118862,11.08,35.05,235537,29.5,-
twse,2025,3,4569,六方科-KY,163562,160524,114808,1.89,42.46,350345,33.75,-
twse,2025,4,4569,六方科-KY,149230,163562,113496,-8.76,31.48,463841,33.19,-
twse,2025,5,4569,六方科-KY,146494,149230,112871,-1.83,29.78,576712,32.53,-
twse,2025,6,4569,六方科-KY,146903,146494,106468,0.27,37.97,683180,33.37,-
twse,2025,7,4569,六方科-KY,170328,146903,123869,15.94,37.5,807049,34.01,-
twse,2025,8,4569,六方科-KY,141554,170328,145745,-16.89,-2.87,952794,28.37,-
twse,2025,9,4569,六方科-KY,157573,141554,119101,11.31,32.3,1071895,28.8,-
