company_code,company_name,market,start_date,end_date,isin_status,note
4916,事欣科技,興櫃,2009-12-25,2013-11-21,inactive,終止日推定：次一市場start_date
4916,事欣科,上市,2013-11-21,,active,
4917,KY潤百,興櫃,2009-12-25,,inactive,未取得正式終止日期
4919,新唐科技,興櫃,2010-01-29,2010-09-27,inactive,終止日推定：次一市場start_date
4919,新唐,上市,2010-09-27,,active,
4920,尚芳國際興業,興櫃,2010-02-10,,inactive,未取得正式終止日期
4921,宏陽科技,興櫃,2010-01-27,,inactive,未取得正式終止日期
4922,旭能光電,興櫃,2011-09-06,,inactive,未取得正式終止日期
4923,力士科技,興櫃,2010-06-30,2022-03-14,inactive,終止日推定：次一市場start_date
4923,力士,上櫃,2022-03-14,,active,
4924,F-欣厚,興櫃,2010-01-13,2011-10-18,inactive,終止日推定：次一市場start_date
4924,欣厚-KY,上櫃,2011-10-18,,active,掛牌日期來源：ISIN
4925,智微,興櫃,2010-10-28,,active,
4927,F-泰鼎,興櫃,2010-02-03,2015-09-08,inactive,終止日推定：次一市場start_date
4927,泰鼎-KY,上市,2015-09-08,,active,櫃轉市
4929,華燈光電,興櫃,2010-02-08,,inactive,未取得正式終止日期
4930,燦星網,上市,2010-06-21,,active,
4931,新盛力科技,興櫃,2010-03-08,2017-04-27,inactive,終止日推定：次一市場start_date
4931,新盛力,興櫃,2017-04-27,2019-09-17,inactive,終止日推定：次一市場start_date
4931,新盛力,上櫃,2019-09-17,,active,掛牌日期來源：ISIN
4932,瑞晶電子,興櫃,2010-04-20,,inactive,未取得正式終止日期
4933,友輝光電,興櫃,2010-05-04,,inactive,未取得正式終止日期
4933,友輝,上櫃,2010-05-04,,active,掛牌日期來源：ISIN
4934,太極能源科技,興櫃,2010-03-10,2011-08-16,inactive,終止日推定：次一市場start_date
4934,太極,上市,2011-08-16,,active,
4935,茂林-KY,上市,2011-07-28,,active,
4938,和碩,上市,2010-06-24,,active,
4939,亞洲電材,興櫃,2010-05-27,2011-09-19,inactive,終止日推定：次一市場start_date
4939,亞電,上櫃,2011-09-19,,active,掛牌日期來源：ISIN
4941,晶積科技,興櫃,2010-05-05,,inactive,未取得正式終止日期
4942,嘉彰,興櫃,2010-05-06,2011-06-27,inactive,終止日推定：次一市場start_date
4942,嘉彰,上市,2011-06-27,,active,
4943,F-康控,興櫃,2011-07-12,2016-11-11,inactive,終止日推定：次一市場start_date
4943,康控-KY,上市,2016-11-11,,active,
4944,兆遠科技,興櫃,2010-06-11,,inactive,未取得正式終止日期
4945,陞達科技,興櫃,2019-06-28,,inactive,未取得正式終止日期
4946,紅心辣椒娛樂科技,興櫃,2010-05-31,2011-06-10,inactive,終止日推定：次一市場start_date
4946,辣椒,上櫃,2011-06-10,,active,掛牌日期來源：ISIN
4949,有成精密,興櫃,2010-06-24,2023-01-16,inactive,終止日推定：次一市場start_date
4949,有成精密,興櫃,2023-01-16,2024-05-09,inactive,終止日推定：次一市場start_date
4949,有成精密,上市,2024-05-09,,active,
4950,牧東光電,興櫃,2010-06-29,2012-04-27,inactive,終止日推定：次一市場start_date
4950,金耘國際,上櫃,2012-04-27,,active,掛牌日期來源：ISIN
4951,精拓科技,興櫃,2010-06-29,2022-11-03,inactive,終止日推定：次一市場start_date
4951,精拓科,上櫃,2022-11-03,,active,
4952,凌通科技,興櫃,2010-08-09,2011-11-01,inactive,終止日推定：次一市場start_date
4952,凌通,上市,2011-11-01,,active,
4953,緯創軟體,興櫃,2010-06-25,2026-07-30,inactive,終止日推定：次一市場start_date
4953,緯致,上櫃,2026-07-30,,active,掛牌日期來源：ISIN
4956,光鋐科技,興櫃,2010-10-25,2011-10-24,inactive,終止日推定：次一市場start_date
4956,光鋐,上市,2011-10-24,,active,
4958,臻鼎-KY,上市,2011-12-26,,active,
4960,奇美材料科技,興櫃,2010-08-30,2011-10-24,inactive,終止日推定：次一市場start_date
4960,誠美材,上市,2011-10-24,,active,
4961,天鈺科技,興櫃,2010-09-02,2018-10-17,inactive,終止日推定：次一市場start_date
4961,天鈺,上市,2018-10-17,,active,
4962,維翰實業,興櫃,2010-09-24,,inactive,未取得正式終止日期
4963,八陽光電,興櫃,2010-12-08,,inactive,未取得正式終止日期
4965,商店街市集國際資訊,興櫃,2010-10-13,,inactive,未取得正式終止日期
4966,譜瑞-KY,上櫃,2011-09-13,,active,掛牌日期來源：ISIN
4967,十銓科技,興櫃,2010-10-13,2019-01-14,inactive,終止日推定：次一市場start_date
4967,十銓,上市,2019-01-14,,active,
4968,立積電子,興櫃,2010-10-01,2015-11-13,inactive,終止日推定：次一市場start_date
4968,立積,上市,2015-11-13,,active,科技事業
4969,兆晶科技,興櫃,2010-09-24,,inactive,未取得正式終止日期
4971,IET-KY,上櫃,2013-07-24,,active,掛牌日期來源：ISIN
4972,湯石照明科技,興櫃,2011-02-25,2013-06-17,inactive,終止日推定：次一市場start_date
4972,湯石照明,上櫃,2013-06-17,,active,掛牌日期來源：ISIN
4973,廣穎電通,興櫃,2011-01-11,2012-06-19,inactive,終止日推定：次一市場start_date
4973,廣穎,上櫃,2012-06-19,,active,掛牌日期來源：ISIN
4974,亞泰影像科技,興櫃,2010-11-19,2011-11-29,inactive,終止日推定：次一市場start_date
4974,亞泰,上櫃,2011-11-29,,active,掛牌日期來源：ISIN
4975,福聚太陽能,興櫃,2011-08-19,,inactive,未取得正式終止日期
4976,佳凌科技,興櫃,2011-01-24,2012-11-20,inactive,終止日推定：次一市場start_date
4976,佳凌,上市,2012-11-20,,active,
4977,F-眾達,興櫃,2012-12-26,2013-11-20,inactive,終止日推定：次一市場start_date
4977,眾達-KY,上市,2013-11-20,,active,
4978,宏普科技,興櫃,2010-11-26,,inactive,未取得正式終止日期
4979,華星光通科技,興櫃,2010-11-16,2011-12-12,inactive,終止日推定：次一市場start_date
4979,華星光,上櫃,2011-12-12,,active,掛牌日期來源：ISIN
4980,佐臻,興櫃,2010-11-16,,active,
4984,科納-KY,上市,2011-08-31,,inactive,未取得正式終止日期
4987,科誠,興櫃,2010-11-24,,inactive,未取得正式終止日期
4989,李長榮科技,興櫃,2011-01-25,2017-06-26,inactive,終止日推定：次一市場start_date
4989,榮科,興櫃,2017-06-26,2018-06-28,inactive,終止日推定：次一市場start_date
4989,榮科,上市,2018-06-28,,active,
4990,晶美應用材料,興櫃,2010-12-24,,inactive,未取得正式終止日期
4991,F-環宇,興櫃,2012-03-30,2014-09-15,inactive,終止日推定：次一市場start_date
4991,環宇-KY,上櫃,2014-09-15,,active,掛牌日期來源：ISIN
4992,宇通光能,興櫃,2010-12-29,,inactive,未取得正式終止日期
4994,傳奇,興櫃,2010-12-24,2013-12-25,inactive,終止日推定：次一市場start_date
4994,傳奇,上市,2013-12-25,,active,櫃轉市
4995,晶達光電,興櫃,2010-12-29,2012-05-09,inactive,終止日推定：次一市場start_date
4995,晶達,上櫃,2012-05-09,,active,掛牌日期來源：ISIN
4996,智盛全球,興櫃,2011-01-11,,inactive,未取得正式終止日期
4997,齊瀚光電,興櫃,2011-02-21,,inactive,未取得正式終止日期
4999,鑫禾科技,興櫃,2011-05-24,2013-06-03,inactive,終止日推定：次一市場start_date
4999,鑫禾,上市,2013-06-03,,active,
5007,三星,上市,2011-09-16,,active,櫃轉市
5009,榮剛,上櫃,1998-10-17,,active,掛牌日期來源：ISIN
5011,久陽,上櫃,1999-05-06,,active,掛牌日期來源：ISIN
5013,強新,上櫃,2000-05-08,,active,掛牌日期來源：ISIN
5014,建錩,上櫃,2001-02-15,,active,掛牌日期來源：ISIN
5015,華祺,上櫃,2000-12-15,,active,掛牌日期來源：ISIN
5016,松和,上櫃,2001-03-05,,active,掛牌日期來源：ISIN
5201,凱衛,上櫃,2000-10-12,,active,掛牌日期來源：ISIN
5202,力新,上櫃,2000-10-18,,active,掛牌日期來源：ISIN
5203,訊連,上市,2004-09-27,,active,櫃轉市
5205,中茂,上櫃,2001-05-14,,active,掛牌日期來源：ISIN
5206,坤悅,上櫃,2001-10-08,,active,掛牌日期來源：ISIN
5209,新鼎,上櫃,2002-02-25,,active,掛牌日期來源：ISIN
5210,寶碩,上櫃,2002-04-25,,active,掛牌日期來源：ISIN
5211,蒙恬,上櫃,2002-12-23,,active,掛牌日期來源：ISIN
5212,凌網,上櫃,2003-03-24,,active,掛牌日期來源：ISIN
5213,亞昕,上櫃,2003-04-24,,active,掛牌日期來源：ISIN
5215,科嘉-KY,上市,2011-12-26,,active,
5216,晶讚光電,興櫃,2011-03-15,,inactive,未取得正式終止日期
5217,旭泓全球光電,興櫃,2011-01-24,,inactive,未取得正式終止日期
5220,萬達光電科技,興櫃,2014-10-07,2018-04-26,inactive,終止日推定：次一市場start_date
5220,萬達光電,上櫃,2018-04-26,,active,掛牌日期來源：ISIN
5221,合晶光電,興櫃,2011-03-01,,inactive,未取得正式終止日期
5222,全訊科技,興櫃,2012-12-19,2021-10-25,inactive,終止日推定：次一市場start_date
5222,全訊,上市,2021-10-25,,active,
5223,安力-KY,上櫃,2018-07-02,,active,掛牌日期來源：ISIN
5225,東科-KY,上市,2012-11-05,,active,
5226,太一節能系統,興櫃,2011-04-20,,inactive,未取得正式終止日期
5227,立凱-KY,上櫃,2013-12-09,,active,掛牌日期來源：ISIN
5228,鈺鎧科技,興櫃,2015-03-26,2022-05-20,inactive,終止日推定：次一市場start_date
5228,鈺鎧,上櫃,2022-05-20,,active,
5229,立宇高新科技,興櫃,2011-04-27,,inactive,未取得正式終止日期
5230,雷笛克光學,興櫃,2011-05-03,2012-06-05,inactive,終止日推定：次一市場start_date
5230,雷笛克光學,上櫃,2012-06-05,,active,掛牌日期來源：ISIN
5231,鑫晶鑽科技,興櫃,2011-04-25,,inactive,未取得正式終止日期
5232,F-怡德,興櫃,2011-07-28,,inactive,未取得正式終止日期
5233,有量科技,興櫃,2011-06-28,,inactive,未取得正式終止日期
5234,達興材料,興櫃,2011-05-12,2012-07-16,inactive,終止日推定：次一市場start_date
5234,達興材料,上市,2012-07-16,,active,
5236,凌陽創新,興櫃,2020-09-23,2021-07-29,inactive,終止日推定：次一市場start_date
5236,凌陽創新,上櫃,2021-07-29,2026-07-16,inactive,終止上櫃日推定：櫃轉市上市日
5236,凌陽創新,上市,2026-07-16,,active,櫃轉市
5238,威力能源,興櫃,2011-07-08,,inactive,未取得正式終止日期
5239,宏鈺半導體,興櫃,2011-07-28,,inactive,未取得正式終止日期
5240,建騰,興櫃,2011-06-22,,active,
5242,佳晶科技,興櫃,2011-09-13,,inactive,未取得正式終止日期
5243,乙盛-KY,上市,2013-11-25,,active,
5244,弘凱光電,興櫃,2012-01-05,2022-01-19,inactive,終止日推定：次一市場start_date
5244,弘凱,上市,2022-01-19,,active,
5245,智晶光電,興櫃,2011-08-29,2015-05-25,inactive,終止日推定：次一市場start_date
5245,智晶,上櫃,2015-05-25,,active,掛牌日期來源：ISIN
5246,勵威,興櫃,2022-11-03,,active,
5247,映相科技,興櫃,2011-09-02,,inactive,未取得正式終止日期
5248,景傳,興櫃,2011-09-06,,active,
5250,奇岩電子,興櫃,2011-09-29,,inactive,未取得正式終止日期
5251,天鉞電子,興櫃,2011-10-04,2012-11-26,inactive,終止日推定：次一市場start_date
5251,天鉞電,上櫃,2012-11-26,,active,掛牌日期來源：ISIN
5253,維鈦光電,興櫃,2012-12-27,,inactive,未取得正式終止日期
5254,欣訊科技,興櫃,2019-01-08,,active,
5255,美桀科技,興櫃,2012-04-09,,inactive,未取得正式終止日期
5256,銳捷科技,興櫃,2012-06-06,,inactive,未取得正式終止日期
5257,北儒精密,興櫃,2011-12-29,,inactive,未取得正式終止日期
5258,虹堡科技,興櫃,2011-11-14,2016-12-30,inactive,終止日推定：次一市場start_date
5258,虹堡,上市,2016-12-30,,active,
5259,清惠實業,興櫃,2011-11-23,2013-12-03,inactive,終止日推定：次一市場start_date
5259,奕智博,上市,2013-12-03,,inactive,未取得正式終止日期
5261,創傑科技,興櫃,2012-01-16,,inactive,未取得正式終止日期
5262,立達,興櫃,2013-10-21,,active,
5263,智崴資訊科技,興櫃,2011-12-05,2012-12-18,inactive,終止日推定：次一市場start_date
5263,智崴,上櫃,2012-12-18,,active,掛牌日期來源：ISIN
5264,鎧勝-KY,上市,2013-01-25,,inactive,未取得正式終止日期
5265,琉明斯光電,興櫃,2012-02-22,,inactive,未取得正式終止日期
5267,龍翩,興櫃,2012-02-24,,active,
5269,祥碩科技,興櫃,2012-01-12,2012-12-12,inactive,終止日推定：次一市場start_date
5269,祥碩,上市,2012-12-12,,active,科技事業
5271,紘通,興櫃,2012-03-06,,active,
5272,笙科電子,興櫃,2012-06-27,2013-05-30,inactive,終止日推定：次一市場start_date
5272,笙科,上櫃,2013-05-30,,active,掛牌日期來源：ISIN
5274,信驊科技,興櫃,2012-05-11,2013-04-30,inactive,終止日推定：次一市場start_date
5274,信驊,上櫃,2013-04-30,,active,掛牌日期來源：ISIN
5275,誠加科技,興櫃,2012-04-27,,inactive,未取得正式終止日期
5276,達輝-KY,上櫃,2014-06-12,,active,掛牌日期來源：ISIN
5277,葳天科技,興櫃,2014-09-24,,inactive,未取得正式終止日期
5278,尚凡資訊,興櫃,2012-05-29,2013-06-04,inactive,終止日推定：次一市場start_date
5278,尚凡*,上櫃,2013-06-04,,active,掛牌日期來源：ISIN
5279,諾爾岸外集團,興櫃,2013-07-24,,inactive,未取得正式終止日期
5280,F-敦泰,上市,2013-11-08,,inactive,未取得正式終止日期
5282,富昱科技,興櫃,2012-12-19,,inactive,未取得正式終止日期
5283,禾聯碩,興櫃,2012-10-12,2019-05-24,inactive,終止日推定：次一市場start_date
5283,禾聯碩,上市,2019-05-24,,active,
5284,jpp-KY,上市,2017-03-09,,active,櫃轉市
5285,界霖科技,興櫃,2012-09-12,2014-02-25,inactive,終止日推定：次一市場start_date
5285,界霖,上市,2014-02-25,,active,
5286,育駿科技,興櫃,2012-08-10,,inactive,未取得正式終止日期
5287,數字科技,興櫃,2012-09-03,2014-01-20,inactive,終止日推定：次一市場start_date
5287,數字,上櫃,2014-01-20,,active,掛牌日期來源：ISIN
5288,豐祥-KY,上市,2014-09-25,,active,
5289,宜鼎國際,興櫃,2012-10-05,2013-11-27,inactive,終止日推定：次一市場start_date
5289,宜鼎,上櫃,2013-11-27,,active,掛牌日期來源：ISIN
5291,邑昇實業,興櫃,2013-08-30,2014-12-23,inactive,終止日推定：次一市場start_date
5291,邑昇,上櫃,2014-12-23,,active,掛牌日期來源：ISIN
5292,華懋,興櫃,2020-01-07,2023-11-21,inactive,終止日推定：次一市場start_date
5292,華懋,上市,2023-11-21,,active,科技事業
5294,捷音特科技,興櫃,2012-10-26,,inactive,未取得正式終止日期
5295,懷藝電子,興櫃,2012-12-24,,inactive,未取得正式終止日期
5296,台灣矽能能源,興櫃,2013-01-09,,inactive,未取得正式終止日期
5297,廣化,興櫃,2017-02-21,,active,
5299,杰力科技,興櫃,2012-12-07,2018-01-23,inactive,終止日推定：次一市場start_date
5299,杰力,上櫃,2018-01-23,,active,掛牌日期來源：ISIN
5301,寶得利,上櫃,1990-06-25,,active,掛牌日期來源：ISIN
5302,太欣,上櫃,1991-01-17,,active,掛牌日期來源：ISIN
5305,敦南,上市,2004-07-19,,inactive,櫃轉市；未取得正式終止日期
5306,桂盟,上市,2022-03-08,,active,櫃轉市
5309,系統電,上櫃,1996-03-18,,active,掛牌日期來源：ISIN
5310,天剛,上櫃,1996-04-09,,active,掛牌日期來源：ISIN
5312,寶島科,上櫃,1996-05-25,,active,掛牌日期來源：ISIN
5314,世紀*,上櫃,1996-09-16,,active,掛牌日期來源：ISIN
5315,光聯,上櫃,1996-11-02,,active,掛牌日期來源：ISIN
5321,美而快,上櫃,1996-12-30,,active,掛牌日期來源：ISIN
5324,士開,上櫃,1997-01-30,,active,掛牌日期來源：ISIN
5328,華容,上櫃,1997-08-28,,active,掛牌日期來源：ISIN
5340,建榮,上櫃,1998-01-20,,active,掛牌日期來源：ISIN
5344,立衛,上櫃,1998-03-23,,active,掛牌日期來源：ISIN
5345,馥鴻,上櫃,1998-03-23,,active,掛牌日期來源：ISIN
5347,世界,上櫃,1998-03-25,,active,掛牌日期來源：ISIN
5348,正能量智能,上櫃,2025-06-02,,active,掛牌日期來源：ISIN
5351,鈺創,上櫃,1998-05-15,,active,掛牌日期來源：ISIN
5353,台林,上櫃,1998-05-18,,active,掛牌日期來源：ISIN
5355,佳總,上櫃,1998-06-23,,active,掛牌日期來源：ISIN
5356,協益,上櫃,1998-07-20,,active,掛牌日期來源：ISIN
5364,力麗店,上櫃,2013-08-26,,active,掛牌日期來源：ISIN
5381,光譜,上櫃,2026-06-01,,active,掛牌日期來源：ISIN
5386,青雲,上櫃,1999-05-13,,active,掛牌日期來源：ISIN
5388,中磊,上市,2007-12-03,,active,櫃轉市
5392,能率,上櫃,1999-06-14,,active,掛牌日期來源：ISIN
5398,慕康生醫,上櫃,1999-10-11,,active,掛牌日期來源：ISIN
5403,中菲,上櫃,1999-10-15,,active,掛牌日期來源：ISIN
5410,國眾,上櫃,1999-11-26,,active,掛牌日期來源：ISIN
5425,台半,上櫃,2000-02-21,,active,掛牌日期來源：ISIN
5426,振發,上櫃,2000-02-09,,active,掛牌日期來源：ISIN
5432,新門,上櫃,2000-03-21,,active,掛牌日期來源：ISIN
5434,崇越,上市,2003-08-25,,active,櫃轉市
5438,東友,上櫃,2000-06-17,,active,掛牌日期來源：ISIN
5439,高技,上櫃,2000-06-26,,active,掛牌日期來源：ISIN
5443,均豪,上櫃,1998-02-09,,active,掛牌日期來源：ISIN
5450,南良,上櫃,2020-06-01,,active,掛牌日期來源：ISIN
5452,佶優,上櫃,2000-10-02,,active,掛牌日期來源：ISIN
5455,昇益,上櫃,2000-10-19,,active,掛牌日期來源：ISIN
5457,宣德,上櫃,2000-09-29,,active,掛牌日期來源：ISIN
5460,同協,上櫃,2000-09-28,,active,掛牌日期來源：ISIN
5464,霖宏,上櫃,2000-11-08,,active,掛牌日期來源：ISIN
5465,富驊,上櫃,2000-11-08,,active,掛牌日期來源：ISIN
5468,凱鈺,上櫃,2001-01-17,,active,掛牌日期來源：ISIN
5469,瀚宇博,上市,2003-08-25,,active,櫃轉市
5471,松翰,上市,2003-08-25,,active,櫃轉市
5474,聰泰,上櫃,2001-03-20,,active,掛牌日期來源：ISIN
5475,德宏,上櫃,2001-01-16,,active,掛牌日期來源：ISIN
5478,智冠,上櫃,2001-03-29,,active,掛牌日期來源：ISIN
5481,新華,上櫃,2020-06-01,,active,掛牌日期來源：ISIN
5483,中美晶,上櫃,2001-03-02,,active,掛牌日期來源：ISIN
5484,慧友,上市,2003-08-25,,active,櫃轉市
5487,通泰,上櫃,2001-02-20,,active,掛牌日期來源：ISIN
5488,松普,上櫃,2001-03-12,,active,掛牌日期來源：ISIN
5489,彩富,上櫃,2001-03-12,,active,掛牌日期來源：ISIN
5490,同亨,上櫃,2001-05-14,,active,掛牌日期來源：ISIN
5493,三聯,上櫃,2001-05-03,,active,掛牌日期來源：ISIN
5498,凱崴,上櫃,2001-03-29,,active,掛牌日期來源：ISIN
5508,永信建,上櫃,1998-05-13,,active,掛牌日期來源：ISIN
5511,德昌,上櫃,1998-12-09,,active,掛牌日期來源：ISIN
5512,力麒,上櫃,1998-12-04,,active,掛牌日期來源：ISIN
5514,三豐,上櫃,1998-12-29,,active,掛牌日期來源：ISIN
5515,建國,上市,2003-10-06,,active,櫃轉市
5516,雙喜,上櫃,1999-03-23,,active,掛牌日期來源：ISIN
5519,隆大,上市,2014-02-10,,active,櫃轉市
5520,力泰,上櫃,1999-10-27,,active,掛牌日期來源：ISIN
5521,工信,上市,2012-12-18,,active,櫃轉市
5522,遠雄,上市,2007-08-06,,active,櫃轉市
5523,豐謙,上櫃,1999-12-27,,active,掛牌日期來源：ISIN
5525,順天,上市,2004-11-26,,active,櫃轉市
5529,鉅陞,上櫃,1996-01-12,,active,掛牌日期來源：ISIN
5530,龍巖,上櫃,2000-10-04,,active,掛牌日期來源：ISIN
5531,鄉林,上市,2005-01-31,,active,櫃轉市
5533,皇鼎,上市,2008-04-30,,active,櫃轉市
5534,長虹,上市,2004-05-24,,active,櫃轉市
5536,聖暉工程科技,興櫃,2009-11-12,2010-11-10,inactive,終止日推定：次一市場start_date
5536,聖暉*,上櫃,2010-11-10,,active,掛牌日期來源：ISIN
5538,東明-KY,上市,2013-12-16,,active,
5541,廣朋建設,興櫃,2012-12-18,,inactive,未取得正式終止日期
5543,桓鼎-KY,上櫃,2016-05-09,,active,掛牌日期來源：ISIN
5546,永固-KY,上市,2020-05-20,,active,
5547,久舜,興櫃,2020-01-10,2026-02-03,inactive,終止日推定：次一市場start_date
5547,久舜,上櫃,2026-02-03,,active,
5548,安倉營造,興櫃,2022-11-01,2024-03-18,inactive,終止日推定：次一市場start_date
5548,安倉,上櫃,2024-03-18,,active,
5601,台聯櫃,上櫃,1994-11-24,,active,掛牌日期來源：ISIN
5603,陸海,上櫃,1997-01-25,,active,掛牌日期來源：ISIN
5604,中連,上櫃,1997-05-22,,active,掛牌日期來源：ISIN
5607,遠雄港,上市,2004-12-02,,active,櫃轉市
5608,四維航,上市,2003-08-25,,active,櫃轉市
5609,中菲行,上櫃,2001-10-15,,active,掛牌日期來源：ISIN
5701,劍湖山,上櫃,1998-03-12,,active,掛牌日期來源：ISIN
5703,亞都,上櫃,1999-06-15,,active,掛牌日期來源：ISIN
5704,老爺知,上櫃,1999-12-21,,active,掛牌日期來源：ISIN
5706,鳳凰,上市,2011-10-21,,active,櫃轉市
5854,合庫,上市,2004-11-17,,inactive,未取得正式終止日期
5859,遠壽,興櫃,2015-04-16,,active,
5863,瑞興銀,興櫃,2007-12-03,,active,
5864,致和證券,興櫃,2009-04-09,2018-04-02,inactive,終止日推定：次一市場start_date
5864,致和證,上櫃,2018-04-02,,active,掛牌日期來源：ISIN
5871,KY中租,興櫃,2011-07-11,2011-12-13,inactive,終止日推定：次一市場start_date
5871,中租-KY,上市,2011-12-13,,active,
5876,上海商銀,興櫃,2014-09-25,2018-10-19,inactive,終止日推定：次一市場start_date
5876,上海商銀,上市,2018-10-19,,active,
5878,台名保險經紀人,興櫃,2013-11-21,2014-10-28,inactive,終止日推定：次一市場start_date
5878,台名,上櫃,2014-10-28,,active,掛牌日期來源：ISIN
5880,合庫金,上市,2011-12-01,,active,合庫(5854)於當日下市，轉金控上市
5902,德記,上櫃,1998-02-07,,active,掛牌日期來源：ISIN
5903,全家,上櫃,2002-02-25,,active,掛牌日期來源：ISIN
5904,寶雅*,上櫃,2002-09-06,,active,掛牌日期來源：ISIN
5905,南仁湖,上櫃,2003-06-17,,active,掛牌日期來源：ISIN
5906,台南-KY,上市,2011-10-24,,active,
5907,大洋-KY,上市,2012-06-06,,active,
6004,元京證,上市,2004-07-19,,inactive,櫃轉市；未取得正式終止日期
6005,群益證,上市,2005-11-21,,active,櫃轉市
6012,金鼎證,上市,2003-08-25,,inactive,櫃轉市；未取得正式終止日期
6015,宏遠證,上櫃,1996-07-25,,active,掛牌日期來源：ISIN
6016,康和證,上櫃,1996-12-04,,active,掛牌日期來源：ISIN
6020,大展證,上櫃,2003-01-23,,active,掛牌日期來源：ISIN
6021,美好證,上櫃,2003-04-21,,active,掛牌日期來源：ISIN
6023,元大期,上櫃,2007-11-28,,active,掛牌日期來源：ISIN
6024,群益期貨,興櫃,2008-05-15,2017-10-16,inactive,終止日推定：次一市場start_date
6024,群益期,上市,2017-10-16,,active,櫃轉市
6026,福邦證券股份有限公司,興櫃,2014-09-30,2016-01-27,inactive,終止日推定：次一市場start_date
6026,福邦證,上櫃,2016-01-27,,active,掛牌日期來源：ISIN
6027,德信,興櫃,2015-11-02,,active,
6028,公勝保經,興櫃,2019-03-06,2026-03-30,inactive,終止日推定：次一市場start_date
6028,公勝保經,上櫃,2026-03-30,,active,
6035,悠遊卡,興櫃,2023-01-03,,active,
6101,寬魚國際,上櫃,2001-03-29,,active,掛牌日期來源：ISIN
6103,合邦,上櫃,2001-05-07,,active,掛牌日期來源：ISIN
6104,創惟,上櫃,2001-05-22,,active,掛牌日期來源：ISIN
6108,競國,上市,2008-12-30,,active,櫃轉市
6109,亞元,上櫃,2001-07-26,,active,掛牌日期來源：ISIN
6111,光聚晶電,上櫃,2026-03-12,,active,掛牌日期來源：ISIN
6112,邁達特,上市,2003-08-04,,active,櫃轉市
6113,亞矽,上櫃,2001-08-10,,active,掛牌日期來源：ISIN
6114,久威,上櫃,2001-09-27,,active,掛牌日期來源：ISIN
6115,鎰勝,上市,2004-07-19,,active,櫃轉市
6116,彩晶,上市,2004-09-06,,active,櫃轉市
6117,迎廣,上市,2003-08-25,,active,櫃轉市
6118,建達,上櫃,2001-10-25,,active,掛牌日期來源：ISIN
6119,大傳,上市,2003-08-04,,inactive,櫃轉市；未取得正式終止日期
6120,達運,上市,2006-09-13,,active,櫃轉市
6121,新普,上櫃,2001-11-27,,active,掛牌日期來源：ISIN
6122,擎邦,上櫃,2000-07-14,,active,掛牌日期來源：ISIN
6123,上奇,上櫃,2002-01-23,,active,掛牌日期來源：ISIN
6124,業強,上櫃,2002-03-19,,active,掛牌日期來源：ISIN
6125,廣運,上櫃,2026-06-01,,active,掛牌日期來源：ISIN
6126,信音,上櫃,2002-01-18,,active,掛牌日期來源：ISIN
6127,九豪,上櫃,2002-01-10,,active,掛牌日期來源：ISIN
6128,上福,上市,2003-06-16,,active,櫃轉市
6129,普誠,上櫃,2001-12-25,,active,掛牌日期來源：ISIN
6130,上亞科技,上櫃,2002-03-26,,active,掛牌日期來源：ISIN
6131,悠克,上市,2004-09-27,,inactive,櫃轉市；未取得正式終止日期
6132,銳普,上市,2003-08-25,,inactive,櫃轉市；未取得正式終止日期
6133,金橋,上市,2003-08-25,,active,櫃轉市
6134,萬旭,上櫃,2002-01-08,,active,掛牌日期來源：ISIN
6136,富爾特,上市,2003-08-25,,active,櫃轉市
6138,茂達,上櫃,2002-01-18,,active,掛牌日期來源：ISIN
6139,亞翔,上市,2003-08-25,,active,櫃轉市
6140,訊達,上櫃,2002-02-04,,active,掛牌日期來源：ISIN
6141,柏承,上市,2003-10-22,,active,櫃轉市
6142,友勁,上市,2003-08-04,,active,櫃轉市
6143,振曜,上櫃,2002-01-28,,active,掛牌日期來源：ISIN
6144,得利影,上櫃,2002-01-23,,active,掛牌日期來源：ISIN
6145,勁永,上市,2003-08-25,,inactive,櫃轉市；未取得正式終止日期
6146,耕興,上櫃,2002-01-23,,active,掛牌日期來源：ISIN
6147,頎邦,上櫃,2002-01-31,,active,掛牌日期來源：ISIN
6148,驊宏資,上櫃,2002-02-01,,active,掛牌日期來源：ISIN
6150,撼訊,上櫃,2002-03-11,,active,掛牌日期來源：ISIN
6151,晉倫,上櫃,2002-02-25,,active,掛牌日期來源：ISIN
6152,百一,上市,2009-12-08,,active,櫃轉市
6153,嘉聯益,上市,2008-01-21,,active,櫃轉市
6154,順發,上櫃,2002-02-18,,active,掛牌日期來源：ISIN
6155,鈞寶,上市,2006-08-18,,active,櫃轉市
6156,松上,上櫃,2002-02-19,,active,掛牌日期來源：ISIN
6158,禾昌,上櫃,2002-02-19,,active,掛牌日期來源：ISIN
6160,欣技,上櫃,2002-03-01,,active,掛牌日期來源：ISIN
6161,捷波,上櫃,2002-03-01,,active,掛牌日期來源：ISIN
6163,華電網,上櫃,2002-03-19,,active,掛牌日期來源：ISIN
6164,華興,上市,2008-10-21,,active,櫃轉市
6165,浪凡,上市,2003-08-04,,active,櫃轉市
6166,凌華,上市,2004-11-08,,active,櫃轉市
6167,久正,上櫃,2002-03-26,,active,掛牌日期來源：ISIN
6168,宏齊,上市,2003-08-25,,active,櫃轉市
6169,昱泉,上櫃,2002-03-22,,active,掛牌日期來源：ISIN
