market,date,rank,code,name,trade_value,trade_volume_shares,closing_price,change,transactions
TWSE,2025-01-02,12,6781,AES-KY,4681391075.0,4097935.0,1110.0,30.0,4692.0
TWSE,2025-01-02,13,2383,台光電,4129674955.0,6875291.0,596.0,22.0,8748.0
TWSE,2025-01-02,14,2345,智邦,3969736075.0,5227858.0,754.0,19.0,7065.0
TWSE,2025-01-02,15,6442,光聖,3909523691.0,6196461.0,599.0,51.0,8771.0
TWSE,2025-01-02,16,3037,欣興,3481273241.0,23662265.0,147.0,6.0,16008.0
TWSE,2025-01-02,17,2059,川湖,3203056880.0,2103776.0,1475.0,75.0,6213.0
TWSE,2025-01-02,18,3665,貿聯-KY,3169903365.0,5168114.0,605.0,7.0,5524.0
TWSE,2025-01-02,19,0056,元大高股息,3082997331.0,84042975.0,36.7,0.02,45705.0
TWSE,2025-01-02,20,1519,華城,3068194441.0,5500346.0,544.0,19.0,8990.0
TPEx,2025-01-03,1,4979,華星光,12948411000.0,63692000.0,205.5,14.5,34107.0
TPEx,2025-01-03,2,3211,順達,3891110500.0,18300000.0,208.5,-4.5,11825.0
TPEx,2025-01-03,3,3163,波若威,3298767500.0,22029000.0,151.5,11.0,13503.0
TPEx,2025-01-03,4,4991,環宇-KY,2680274000.0,21594000.0,121.0,-8.5,12338.0
TPEx,2025-01-03,5,6245,立端,2379713200.0,23015000.0,98.7,-4.8,11812.0
TPEx,2025-01-03,6,3491,昇達科,2282781000.0,6603000.0,355.5,32.0,4634.0
TPEx,2025-01-03,7,5274,信驊,2257175000.0,645000.0,3530.0,175.0,613.0
TPEx,2025-01-03,8,3529,力旺,2235120000.0,739000.0,3030.0,-30.0,700.0
TPEx,2025-01-03,9,3131,弘塑,1802080000.0,1245000.0,1400.0,10.0,1126.0
TPEx,2025-01-03,10,6223,旺矽,1796541000.0,2007000.0,894.0,16.0,1745.0
TPEx,2025-01-03,11,4303,信立,1509425000.0,28247000.0,50.9,-1.2,14609.0
TPEx,2025-01-03,12,5371,中光電,1434950300.0,15841000.0,89.5,-1.3,10776.0
TPEx,2025-01-03,13,8299,群聯,1378984000.0,2635000.0,520.0,-8.0,2110.0
TPEx,2025-01-03,14,6187,萬潤,1215424500.0,3010000.0,397.0,-4.0,2496.0
TPEx,2025-01-03,15,3324,雙鴻,1201411000.0,1796000.0,666.0,-4.0,1542.0
TPEx,2025-01-03,16,6510,精測,1169911000.0,1383000.0,859.0,48.0,1206.0
TPEx,2025-01-03,17,3293,鈊象,1132383000.0,1159000.0,981.0,18.0,981.0
TPEx,2025-01-03,18,4931,新盛力,1110742100.0,16308000.0,67.0,-2.1,9432.0
TPEx,2025-01-03,19,00937B,群益ESG投等債20+,936199150.0,59381000.0,15.77,0.08,6010.0
TPEx,2025-01-03,20,4510,高鋒,826720900.0,16755000.0,48.9,0.3,10192.0
TWSE,2025-01-03,1,2330,台積電,33728652860.0,31244211.0,1075.0,10.0,28227.0
TWSE,2025-01-03,2,3661,世芯-KY,12618250700.0,4136456.0,2995.0,105.0,16506.0
TWSE,2025-01-03,3,2317,鴻海,8838730132.0,48659205.0,181.0,1.5,52820.0
TWSE,2025-01-03,4,2454,聯發科,8684840857.0,6413343.0,1365.0,15.0,10151.0
TWSE,2025-01-03,5,2382,廣達,8635851482.0,30083830.0,289.0,9.0,21689.0
TWSE,2025-01-03,6,3450,聯鈞,7896151985.0,27888780.0,283.5,9.5,24292.0
TWSE,2025-01-03,7,6191,精成科,5757454964.0,86397690.0,69.5,6.3,45670.0
TWSE,2025-01-03,8,3706,神達,4971196658.0,72302386.0,67.1,3.7,41403.0
TWSE,2025-01-03,9,4977,眾達-KY,4636229256.0,30969266.0,147.0,3.0,21530.0
TWSE,2025-01-03,10,1597,直得,4296719479.0,34368102.0,122.0,2.5,22751.0
TWSE,2025-01-03,11,6669,緯穎,4180091730.0,1608848.0,2610.0,60.0,3648.0
TWSE,2025-01-03,12,2308,台達電,4096589825.0,9851603.0,414.0,3.0,7975.0
TWSE,2025-01-03,13,2049,上銀,4010573888.0,13218323.0,303.0,5.5,16306.0
TWSE,2025-01-03,14,2360,致茂,3641976459.0,10052805.0,353.5,39.0,9273.0
TWSE,2025-01-03,15,3037,欣興,3527186253.0,23601062.0,149.5,2.5,21809.0
TWSE,2025-01-03,16,2609,陽明,3477993549.0,44889744.0,77.4,0.8,31513.0
TWSE,2025-01-03,17,2345,智邦,3337108537.0,4391132.0,766.0,12.0,4272.0
TWSE,2025-01-03,18,2603,長榮,3305043875.0,14330662.0,231.5,4.5,10147.0
TWSE,2025-01-03,19,6781,AES-KY,3253087980.0,2981072.0,1060.0,50.0,3370.0
TWSE,2025-01-03,20,2383,台光電,3057580147.0,5069294.0,604.0,8.0,4682.0
TPEx,2025-01-06,1,4979,華星光,7053086500.0,34886000.0,198.0,-7.5,21476.0
TPEx,2025-01-06,2,3211,順達,6544151500.0,30214000.0,214.5,6.0,19630.0
TPEx,2025-01-06,3,3163,波若威,3512288500.0,22757000.0,158.0,6.5,15037.0
TPEx,2025-01-06,4,4931,新盛力,2791003600.0,39720000.0,70.0,3.0,23551.0
TPEx,2025-01-06,5,5274,信驊,2662810000.0,757000.0,3455.0,-75.0,709.0
TPEx,2025-01-06,6,00937B,群益ESG投等債20+,2389122420.0,152556000.0,15.68,-0.09,23250.0
TPEx,2025-01-06,7,3491,昇達科,2308275000.0,6464000.0,359.0,3.5,4950.0
TPEx,2025-01-06,8,5371,中光電,2235765700.0,26026000.0,87.2,-2.3,16297.0
TPEx,2025-01-06,9,3324,雙鴻,1931392000.0,2815000.0,687.0,21.0,2252.0
TPEx,2025-01-06,10,6125,廣運,1926767900.0,20395000.0,93.2,2.4,13234.0
TPEx,2025-01-06,11,6223,旺矽,1477872000.0,1632000.0,901.0,7.0,1455.0
TPEx,2025-01-06,12,3131,弘塑,1329295000.0,911000.0,1470.0,70.0,826.0
TPEx,2025-01-06,13,4991,環宇-KY,1290051000.0,10732000.0,120.5,-0.5,5953.0
TPEx,2025-01-06,14,00679B,元大美債20年,1272185320.0,44860000.0,28.38,-0.25,9702.0
TPEx,2025-01-06,15,6187,萬潤,1260385000.0,3084000.0,412.0,15.0,2462.0
TPEx,2025-01-06,16,3293,鈊象,1215216000.0,1231000.0,983.0,2.0,1092.0
TPEx,2025-01-06,17,00687B,國泰20年美債,1206588400.0,40954000.0,29.48,-0.27,8560.0
TPEx,2025-01-06,18,3529,力旺,1204085000.0,388000.0,3140.0,110.0,358.0
TPEx,2025-01-06,19,8299,群聯,1074908000.0,2061000.0,519.0,-1.0,1658.0
TPEx,2025-01-06,20,8069,元太,1033898500.0,3781000.0,274.5,9.0,2706.0
TWSE,2025-01-06,1,2330,台積電,86585128825.0,77874801.0,1125.0,50.0,130021.0
TWSE,2025-01-06,2,2317,鴻海,12539307339.0,67829021.0,184.5,3.5,48289.0
TWSE,2025-01-06,3,2454,聯發科,10980061110.0,7760498.0,1425.0,60.0,14520.0
TWSE,2025-01-06,4,2382,廣達,10566654410.0,35725003.0,294.0,5.0,36122.0
TWSE,2025-01-06,5,6215,和椿,8830416692.0,82395308.0,105.0,2.0,47863.0
TWSE,2025-01-06,6,6669,緯穎,8063896930.0,2988667.0,2700.0,90.0,6230.0
TWSE,2025-01-06,7,3661,世芯-KY,7036062375.0,2287408.0,3095.0,100.0,6835.0
TWSE,2025-01-06,8,6191,精成科,5473548624.0,77422351.0,70.5,1.0,41578.0
TWSE,2025-01-06,9,0050,元大台灣50,5292043270.0,26355410.0,202.15,6.15,34845.0
TWSE,2025-01-06,10,3450,聯鈞,5215883581.0,18700400.0,276.5,7.0,14927.0
TWSE,2025-01-06,11,6781,AES-KY,5179176915.0,4606473.0,1165.0,105.0,5097.0
TWSE,2025-01-06,12,2354,鴻準,4458200791.0,57026440.0,77.7,2.0,31007.0
TWSE,2025-01-06,13,6446,藥華藥,3746700874.0,5536469.0,677.0,61.0,5229.0
TWSE,2025-01-06,14,2360,致茂,3594903115.0,10015227.0,363.5,10.0,8426.0
TWSE,2025-01-06,15,2345,智邦,3437499705.0,4477816.0,774.0,8.0,4890.0
TWSE,2025-01-06,16,2376,技嘉,3335719345.0,11697974.0,286.0,13.0,12273.0
TWSE,2025-01-06,17,2609,陽明,3151087644.0,41158063.0,76.5,0.9,22537.0
TWSE,2025-01-06,18,3008,大立光,3069409230.0,1161443.0,2680.0,95.0,4724.0
TWSE,2025-01-06,19,2327,國巨*,3062107035.0,5468546.0,569.0,22.0,8251.0
TWSE,2025-01-06,20,2603,長榮,3011848042.0,13094299.0,229.5,2.0,9048.0
TPEx,2025-01-07,1,3363,上詮,5968659500.0,21152000.0,296.0,26.5,14956.0
TPEx,2025-01-07,2,6223,旺矽,5685319000.0,5899000.0,985.0,84.0,4429.0
TPEx,2025-01-07,3,4979,華星光,4330661500.0,21796000.0,201.0,3.0,14139.0
TPEx,2025-01-07,4,6187,萬潤,3444748000.0,8002000.0,435.0,23.0,5960.0
TPEx,2025-01-07,5,00937B,群益ESG投等債20+,3287299810.0,211056000.0,15.56,-0.12,39578.0
TPEx,2025-01-07,6,3211,順達,3141385500.0,14589000.0,217.0,2.5,9338.0
TPEx,2025-01-07,7,3491,昇達科,3092018000.0,8110000.0,394.5,35.5,5207.0
TPEx,2025-01-07,8,3088,艾訊,2758507500.0,21660000.0,128.5,5.5,14223.0
TPEx,2025-01-07,9,3324,雙鴻,2687997000.0,3805000.0,707.0,20.0,3078.0
TPEx,2025-01-07,10,3529,力旺,2396590000.0,736000.0,3270.0,130.0,678.0
TPEx,2025-01-07,11,6125,廣運,2378030600.0,24615000.0,98.0,4.8,15864.0
TPEx,2025-01-07,12,5274,信驊,2372150000.0,672000.0,3550.0,95.0,592.0
TPEx,2025-01-07,13,3131,弘塑,2247510000.0,1438000.0,1590.0,120.0,1347.0
TPEx,2025-01-07,14,4974,亞泰,2148992000.0,15486000.0,130.0,-14.0,8798.0
TPEx,2025-01-07,15,5474,聰泰,2091286500.0,9676000.0,207.0,-4.0,7727.0
TPEx,2025-01-07,16,3078,僑威,1998060100.0,26701000.0,72.1,-0.6,14825.0
TPEx,2025-01-07,17,4931,新盛力,1977315700.0,28153000.0,69.8,-0.2,16546.0
TPEx,2025-01-07,18,00679B,元大美債20年,1771437300.0,62812000.0,28.18,-0.2,16554.0
TPEx,2025-01-07,19,4991,環宇-KY,1766448500.0,14718000.0,119.0,-1.5,8570.0
TPEx,2025-01-07,20,00687B,國泰20年美債,1452021300.0,49544000.0,29.29,-0.19,12551.0
TWSE,2025-01-07,1,2330,台積電,62664127156.0,54691485.0,1130.0,5.0,70657.0
TWSE,2025-01-07,2,2454,聯發科,19029056158.0,13043149.0,1490.0,65.0,27139.0
TWSE,2025-01-07,3,2317,鴻海,15727768928.0,83019294.0,190.0,5.5,61312.0
TWSE,2025-01-07,4,3661,世芯-KY,7853489480.0,2453133.0,3200.0,105.0,8635.0
TWSE,2025-01-07,5,6446,藥華藥,7201780682.0,10064643.0,724.0,47.0,12965.0
TWSE,2025-01-07,6,3450,聯鈞,7011951881.0,24441026.0,290.0,13.5,18441.0
TWSE,2025-01-07,7,6669,緯穎,6724342085.0,2455112.0,2770.0,70.0,5730.0
TWSE,2025-01-07,8,2382,廣達,6681246188.0,22525550.0,295.5,1.5,34068.0
TWSE,2025-01-07,9,3013,晟銘電,6083100500.0,38815306.0,156.5,9.5,26609.0
TWSE,2025-01-07,10,3711,日月光投控,5872892314.0,33766821.0,175.0,9.0,19487.0
TWSE,2025-01-07,11,6781,AES-KY,5003334770.0,4226688.0,1185.0,20.0,5077.0
TWSE,2025-01-07,12,2049,上銀,4760894247.0,15680550.0,295.5,7.0,17259.0
TWSE,2025-01-07,13,6789,采鈺,4705923293.0,13588741.0,339.5,9.0,14077.0
TWSE,2025-01-07,14,2383,台光電,4472744646.0,7377991.0,603.0,17.0,10833.0
TWSE,2025-01-07,15,6215,和椿,4163037011.0,38354628.0,108.0,3.0,24107.0
TWSE,2025-01-07,16,2498,宏達電,4079263146.0,82060308.0,46.25,2.95,40131.0
TWSE,2025-01-07,17,2359,所羅門,3959429769.0,23882717.0,164.0,3.5,17481.0
TWSE,2025-01-07,18,2449,京元電子,3838809275.0,31729949.0,119.5,3.0,19120.0
TWSE,2025-01-07,19,2609,陽明,3521538344.0,45335375.0,79.0,2.5,18010.0
TWSE,2025-01-07,20,0050,元大台灣50,3443887469.0,16788119.0,204.4,2.25,19592.0
TPEx,2025-01-08,1,3363,上詮,6167971500.0,20792000.0,308.0,12.0,15630.0
TPEx,2025-01-08,2,4931,新盛力,5236793100.0,71721000.0,72.7,2.9,41937.0
TPEx,2025-01-08,3,6223,旺矽,5140812000.0,5221000.0,993.0,8.0,4238.0
TPEx,2025-01-08,4,3211,順達,5015102500.0,23035000.0,220.5,3.5,15060.0
TPEx,2025-01-08,5,6125,廣運,4308421700.0,43125000.0,96.5,-1.5,27508.0
TPEx,2025-01-08,6,3491,昇達科,3908184500.0,9829000.0,408.5,14.0,7156.0
TPEx,2025-01-08,7,4979,華星光,3754764000.0,18492000.0,208.0,7.0,11680.0
TPEx,2025-01-08,8,00937B,群益ESG投等債20+,2854772910.0,185041000.0,15.43,-0.13,33470.0
TPEx,2025-01-08,9,3078,僑威,2553140000.0,32993000.0,79.2,7.1,18628.0
TPEx,2025-01-08,10,6187,萬潤,2427674000.0,5766000.0,417.5,-17.5,4486.0
TPEx,2025-01-08,11,4991,環宇-KY,2282635500.0,18324000.0,130.5,11.5,10579.0
TPEx,2025-01-08,12,00679B,元大美債20年,2267247290.0,81266000.0,27.92,-0.26,17297.0
TPEx,2025-01-08,13,00687B,國泰20年美債,1658962400.0,57186000.0,29.02,-0.27,14811.0
TPEx,2025-01-08,14,6683,雍智科技,1625405000.0,3424000.0,490.0,21.0,2916.0
TPEx,2025-01-08,15,00725B,國泰投資級公司債,1523562780.0,41259000.0,36.92,-0.44,10294.0
TPEx,2025-01-08,16,5274,信驊,1499335000.0,430000.0,3440.0,-110.0,411.0
TPEx,2025-01-08,17,3324,雙鴻,1445255000.0,2092000.0,686.0,-21.0,1767.0
TPEx,2025-01-08,18,3529,力旺,1414870000.0,435000.0,3215.0,-55.0,415.0
TPEx,2025-01-08,19,4147,中裕,1365357000.0,13561000.0,97.2,4.5,5228.0
TPEx,2025-01-08,20,3163,波若威,1364569000.0,8781000.0,157.5,3.0,5597.0
TWSE,2025-01-08,1,2330,台積電,54760296689.0,49181518.0,1105.0,25.0,71736.0
TWSE,2025-01-08,2,2454,聯發科,16799397207.0,11341648.0,1470.0,20.0,19669.0
TWSE,2025-01-08,3,2345,智邦,12766426743.0,16413396.0,768.0,2.0,14575.0
TWSE,2025-01-08,4,3450,聯鈞,12075435037.0,40270859.0,312.5,22.5,34020.0
TWSE,2025-01-08,5,3661,世芯-KY,9527312890.0,3038784.0,3075.0,125.0,13761.0
TWSE,2025-01-08,6,6669,緯穎,8376570630.0,3005222.0,2755.0,15.0,6956.0
TWSE,2025-01-08,7,2317,鴻海,7881691230.0,41798818.0,188.0,2.0,68591.0
TWSE,2025-01-08,8,3013,晟銘電,6086830280.0,38485450.0,158.0,1.5,30862.0
TWSE,2025-01-08,9,2308,台達電,5330039702.0,12300630.0,428.0,4.0,10523.0
TWSE,2025-01-08,10,3017,奇鋐,4156009386.0,6713301.0,615.0,22.0,12858.0
TWSE,2025-01-08,11,2377,微星,3967646398.0,20497084.0,195.0,9.0,20889.0
TWSE,2025-01-08,12,2382,廣達,3955397913.0,13403862.0,295.0,0.5,20226.0
TWSE,2025-01-08,13,2383,台光電,3836954054.0,6373253.0,599.0,4.0,9750.0
TWSE,2025-01-08,14,6442,光聖,3332647573.0,5537806.0,616.0,27.0,6127.0
TWSE,2025-01-08,15,6781,AES-KY,3274034085.0,2735401.0,1215.0,30.0,3669.0
TWSE,2025-01-08,16,3711,日月光投控,3143845840.0,18188901.0,171.5,3.5,13359.0
TWSE,2025-01-08,17,2357,華碩,2949632649.0,4548902.0,646.0,2.0,8794.0
TWSE,2025-01-08,18,6446,藥華藥,2934380751.0,4042667.0,728.0,4.0,6059.0
TWSE,2025-01-08,19,6558,興能高,2914244340.0,65687376.0,45.2,2.25,39080.0
TWSE,2025-01-08,20,2609,陽明,2700664632.0,34726249.0,77.6,1.4,18224.0
TPEx,2025-01-09,1,4991,環宇-KY,7648366000.0,56962000.0,132.5,2.0,35107.0
TPEx,2025-01-09,2,4979,華星光,7131956000.0,34553000.0,203.0,-5.0,20586.0
TPEx,2025-01-09,3,4931,新盛力,6684041700.0,90785000.0,70.7,-2.0,56062.0
TPEx,2025-01-09,4,6223,旺矽,5455377000.0,5533000.0,952.0,-41.0,4843.0
TPEx,2025-01-09,5,3211,順達,4895733000.0,23148000.0,203.0,-17.5,15269.0
TPEx,2025-01-09,6,3078,僑威,4560255400.0,56490000.0,79.8,0.6,33667.0
TPEx,2025-01-09,7,3163,波若威,4051696000.0,25098000.0,159.5,2.0,15671.0
TPEx,2025-01-09,8,3491,昇達科,3909226000.0,9842000.0,378.5,-30.0,7411.0
TPEx,2025-01-09,9,3363,上詮,3746623000.0,12296000.0,297.0,-11.0,9480.0
TPEx,2025-01-09,10,3324,雙鴻,2206106000.0,3288000.0,658.0,-28.0,2663.0
TPEx,2025-01-09,11,3323,加百裕,1940420150.0,49918000.0,37.0,-1.75,28545.0
TPEx,2025-01-09,12,6237,驊訊,1614969600.0,26893000.0,58.0,1.3,13310.0
TPEx,2025-01-09,13,6187,萬潤,1598990000.0,3830000.0,407.5,-10.0,2977.0
TPEx,2025-01-09,14,00937B,群益ESG投等債20+,1586454630.0,102435000.0,15.52,0.09,12160.0
TPEx,2025-01-09,15,3374,精材,1566918500.0,7524000.0,202.0,-5.0,5560.0
TPEx,2025-01-09,16,5274,信驊,1471825000.0,429000.0,3400.0,-40.0,410.0
TPEx,2025-01-09,17,6125,廣運,1411110900.0,14827000.0,92.0,-4.5,10107.0
TPEx,2025-01-09,18,3529,力旺,1403820000.0,441000.0,3160.0,-55.0,423.0
TPEx,2025-01-09,19,00679B,元大美債20年,1388278610.0,49610000.0,28.04,0.12,7576.0
TPEx,2025-01-09,20,5371,中光電,1287807400.0,15610000.0,80.3,-6.0,9231.0
TWSE,2025-01-09,1,2330,台積電,33052210793.0,29916198.0,1100.0,5.0,51544.0
TWSE,2025-01-09,2,3450,聯鈞,14250917595.0,45005327.0,312.0,0.5,35368.0
TWSE,2025-01-09,3,2603,長榮,13426702380.0,61550800.0,212.0,17.0,56813.0
TWSE,2025-01-09,4,6669,緯穎,11889454015.0,4486005.0,2615.0,140.0,11065.0
TWSE,2025-01-09,5,2454,聯發科,10619853655.0,7283127.0,1440.0,30.0,14596.0
TWSE,2025-01-09,6,2317,鴻海,8712211883.0,47079538.0,183.0,5.0,53956.0
TWSE,2025-01-09,7,3017,奇鋐,7932120922.0,13456408.0,574.0,41.0,29585.0
TWSE,2025-01-09,8,3013,晟銘電,7703570754.0,47782746.0,157.0,1.0,37082.0
TWSE,2025-01-09,9,3645,達邁,7051919471.0,102806062.0,66.4,1.8,46644.0
TWSE,2025-01-09,10,2609,陽明,6239871676.0,84021645.0,72.6,5.0,53055.0
TWSE,2025-01-09,11,3661,世芯-KY,6119762710.0,1975877.0,3100.0,25.0,6091.0
TWSE,2025-01-09,12,3019,亞光,5628401481.0,35210600.0,155.5,17.0,27868.0
TWSE,2025-01-09,13,3706,神達,5503172170.0,77735042.0,68.9,1.9,41256.0
TWSE,2025-01-09,14,6558,興能高,4747454224.0,99537619.0,46.9,1.7,52564.0
TWSE,2025-01-09,15,2382,廣達,4565618578.0,15622235.0,288.0,7.0,24407.0
TWSE,2025-01-09,16,0056,元大高股息,4204145874.0,113831909.0,36.73,0.57,74348.0
TWSE,2025-01-09,17,2368,金像電,3900948089.0,16426012.0,231.5,2.0,11798.0
TWSE,2025-01-09,18,6781,AES-KY,3800294620.0,3228677.0,1140.0,75.0,4194.0
TWSE,2025-01-09,19,2345,智邦,3789507177.0,5001095.0,743.0,25.0,6547.0
TWSE,2025-01-09,20,6451,訊芯-KY,3423012054.0,13694468.0,250.0,0.0,12283.0
TPEx,2025-01-10,1,3163,波若威,8586107000.0,50725000.0,169.0,9.5,30900.0
TPEx,2025-01-10,2,4991,環宇-KY,6360268000.0,45860000.0,137.0,4.5,28809.0
TPEx,2025-01-10,3,4979,華星光,5234939500.0,25284000.0,205.0,2.0,15898.0
TPEx,2025-01-10,4,3363,上詮,3928228500.0,12747000.0,306.5,9.5,9575.0
TPEx,2025-01-10,5,3211,順達,3134329500.0,15855000.0,192.0,-11.0,10415.0
TPEx,2025-01-10,6,4931,新盛力,2457672400.0,35202000.0,69.2,-1.5,20961.0
TPEx,2025-01-10,7,3374,精材,2408260000.0,11316000.0,216.0,14.0,7664.0
TPEx,2025-01-10,8,6223,旺矽,2288335000.0,2391000.0,948.0,-4.0,2132.0
TPEx,2025-01-10,9,6231,系微,2208405500.0,5439000.0,391.5,-16.5,4698.0
TPEx,2025-01-10,10,3324,雙鴻,2189824000.0,3414000.0,637.0,-21.0,2929.0
TPEx,2025-01-10,11,3078,僑威,2133302400.0,26616000.0,79.9,0.1,15378.0
TPEx,2025-01-10,12,6187,萬潤,1769483000.0,4493000.0,383.0,-24.5,3579.0
TPEx,2025-01-10,13,8111,立碁,1499302600.0,28246000.0,52.9,2.4,16834.0
TPEx,2025-01-10,14,5274,信驊,1463550000.0,429000.0,3435.0,35.0,405.0
TPEx,2025-01-10,15,3491,昇達科,1398727000.0,3675000.0,373.0,-5.5,3109.0
TPEx,2025-01-10,16,3264,欣銓,1223553900.0,19929000.0,61.9,5.6,8346.0
TPEx,2025-01-10,17,00679B,元大美債20年,1181596400.0,42265000.0,27.95,-0.09,6878.0
TPEx,2025-01-10,18,3293,鈊象,1097365000.0,1155000.0,945.0,-13.0,1040.0
TPEx,2025-01-10,19,1815,富喬,999332950.0,36499000.0,27.45,-0.05,13139.0
TPEx,2025-01-10,20,00937B,群益ESG投等債20+,943482240.0,60989000.0,15.47,-0.05,11733.0
TWSE,2025-01-10,1,2330,台積電,26996697889.0,24475751.0,1100.0,0.0,38027.0
TWSE,2025-01-10,2,3450,聯鈞,11848962069.0,36923517.0,314.5,2.5,29552.0
TWSE,2025-01-10,3,3008,大立光,11558104345.0,4202806.0,2750.0,155.0,12730.0
TWSE,2025-01-10,4,2454,聯發科,10977244936.0,7456378.0,1465.0,25.0,12703.0
TWSE,2025-01-10,5,3661,世芯-KY,9109360165.0,3030778.0,2945.0,155.0,15703.0
TWSE,2025-01-10,6,6669,緯穎,7975796240.0,3086345.0,2535.0,80.0,7329.0
TWSE,2025-01-10,7,2317,鴻海,7698779260.0,42317494.0,181.5,1.5,47888.0
TWSE,2025-01-10,8,2603,長榮,7067047466.0,33535171.0,214.0,2.0,26100.0
TWSE,2025-01-10,9,3017,奇鋐,6553218720.0,11796683.0,549.0,25.0,19475.0
TWSE,2025-01-10,10,6558,興能高,6198635769.0,127022110.0,48.2,1.3,61770.0
TWSE,2025-01-10,11,2882,國泰金,5259591358.0,80020459.0,65.1,3.2,44869.0
TWSE,2025-01-10,12,2382,廣達,4865091876.0,17078549.0,283.5,4.5,18039.0
TWSE,2025-01-10,13,2345,智邦,4818479874.0,6603539.0,729.0,14.0,8219.0
TWSE,2025-01-10,14,3645,達邁,4400008294.0,66637453.0,64.4,2.0,36617.0
TWSE,2025-01-10,15,3019,亞光,4194580930.0,26756730.0,156.5,1.0,18625.0
TWSE,2025-01-10,16,0056,元大高股息,3695728860.0,101073482.0,36.56,0.17,68653.0
TWSE,2025-01-10,17,2368,金像電,3589283696.0,15821191.0,226.0,5.5,11185.0
TWSE,2025-01-10,18,4977,眾達-KY,3449375276.0,22484196.0,151.0,2.5,15314.0
TWSE,2025-01-10,19,2609,陽明,3440141555.0,48010504.0,72.2,0.4,26257.0
TWSE,2025-01-10,20,1519,華城,3433503768.0,6775185.0,505.0,11.0,11789.0
TPEx,2025-01-13,1,4979,華星光,6183523000.0,32104000.0,194.0,-11.0,19142.0
TPEx,2025-01-13,2,3163,波若威,4496558500.0,28470000.0,152.5,-16.5,16312.0
TPEx,2025-01-13,3,3264,欣銓,3250748100.0,52232000.0,61.7,-0.2,27546.0
TPEx,2025-01-13,4,3363,上詮,2798173500.0,9891000.0,276.0,-30.5,6399.0
TPEx,2025-01-13,5,6223,旺矽,2528752000.0,2800000.0,889.0,-59.0,2403.0
TPEx,2025-01-13,6,4991,環宇-KY,2323835500.0,18328000.0,123.5,-13.5,9067.0
TPEx,2025-01-13,7,3211,順達,2259039000.0,12104000.0,189.5,-2.5,7129.0
TPEx,2025-01-13,8,3374,精材,2149092500.0,10315000.0,206.5,-9.5,7104.0
TPEx,2025-01-13,9,6187,萬潤,2079969000.0,5748000.0,356.5,-26.5,4343.0
TPEx,2025-01-13,10,3491,昇達科,1950386000.0,5184000.0,379.5,6.5,3866.0
TPEx,2025-01-13,11,00679B,元大美債20年,1881451540.0,67476000.0,27.9,-0.05,11492.0
TPEx,2025-01-13,12,3324,雙鴻,1720284000.0,2786000.0,625.0,-12.0,2357.0
TPEx,2025-01-13,13,3529,力旺,1646110000.0,544000.0,3010.0,-110.0,473.0
TPEx,2025-01-13,14,3131,弘塑,1582190000.0,1126000.0,1380.0,-120.0,902.0
TPEx,2025-01-13,15,00937B,群益ESG投等債20+,1446940580.0,93719000.0,15.45,-0.02,13438.0
TPEx,2025-01-13,16,5274,信驊,1435840000.0,434000.0,3290.0,-145.0,417.0
TPEx,2025-01-13,17,00687B,國泰20年美債,1407828390.0,48572000.0,28.99,-0.05,9724.0
TPEx,2025-01-13,18,3293,鈊象,1270883000.0,1362000.0,930.0,-15.0,1174.0
TPEx,2025-01-13,19,4931,新盛力,1226276200.0,18097000.0,70.0,0.8,10822.0
TPEx,2025-01-13,20,4772,台特化,1225082500.0,6016000.0,201.0,-4.0,4343.0
TWSE,2025-01-13,1,2330,台積電,68093421797.0,62629547.0,1075.0,25.0,118516.0
TWSE,2025-01-13,2,2317,鴻海,27407637685.0,157188534.0,171.5,10.0,192669.0
TWSE,2025-01-13,3,2454,聯發科,14785600300.0,10467556.0,1390.0,75.0,30506.0
TWSE,2025-01-13,4,2382,廣達,10545373493.0,38450156.0,270.5,13.0,42324.0
TWSE,2025-01-13,5,3661,世芯-KY,10120666950.0,3567504.0,2795.0,150.0,15976.0
TWSE,2025-01-13,6,3450,聯鈞,10035574982.0,34256747.0,285.0,29.5,27863.0
TWSE,2025-01-13,7,6669,緯穎,7016131585.0,2862290.0,2425.0,110.0,6828.0
TWSE,2025-01-13,8,0056,元大高股息,6451895833.0,178994031.0,36.0,0.56,133459.0
TWSE,2025-01-13,9,2345,智邦,5730453229.0,8128016.0,699.0,30.0,8673.0
TWSE,2025-01-13,10,3017,奇鋐,5681171640.0,10814033.0,516.0,33.0,17626.0
TWSE,2025-01-13,11,2603,長榮,5674741062.0,27455735.0,205.0,9.0,24015.0
TWSE,2025-01-13,12,3008,大立光,5438442860.0,2060532.0,2655.0,95.0,10828.0
TWSE,2025-01-13,13,6558,興能高,5436845789.0,112528107.0,48.65,0.45,60046.0
TWSE,2025-01-13,14,3019,亞光,5069026147.0,32879179.0,158.5,2.0,22872.0
TWSE,2025-01-13,15,0050,元大台灣50,4565969494.0,23384365.0,194.4,4.6,52476.0
TWSE,2025-01-13,16,00919,群益台灣精選高息,4312579405.0,189248287.0,22.71,0.4,119331.0
TWSE,2025-01-13,17,2368,金像電,4220552344.0,20656491.0,203.5,22.5,11724.0
TWSE,2025-01-13,18,3645,達邁,4119516240.0,63576640.0,63.5,0.9,35503.0
TWSE,2025-01-13,19,2308,台達電,3938130763.0,9734037.0,400.0,20.0,12148.0
