date,tenor,yield
2023-08-15,5Y,4.36
2023-08-15,10Y,4.21
2023-08-15,20Y,4.49
2023-08-15,30Y,4.32
2023-08-16,1Y,5.37
2023-08-16,2Y,4.97
2023-08-16,5Y,4.42
2023-08-16,10Y,4.28
2023-08-16,20Y,4.55
2023-08-16,30Y,4.38
2023-08-17,1Y,5.36
2023-08-17,2Y,4.94
2023-08-17,5Y,4.42
2023-08-17,10Y,4.3
2023-08-17,20Y,4.58
2023-08-17,30Y,4.41
2023-08-18,1Y,5.35
2023-08-18,2Y,4.92
2023-08-18,5Y,4.38
2023-08-18,10Y,4.26
2023-08-18,20Y,4.55
2023-08-18,30Y,4.38
2023-08-21,1Y,5.37
2023-08-21,2Y,4.97
2023-08-21,5Y,4.46
2023-08-21,10Y,4.34
2023-08-21,20Y,4.64
2023-08-21,30Y,4.45
2023-08-22,1Y,5.39
2023-08-22,2Y,5.02
2023-08-22,5Y,4.49
2023-08-22,10Y,4.34
2023-08-22,20Y,4.61
2023-08-22,30Y,4.42
2023-08-23,1Y,5.35
2023-08-23,2Y,4.95
2023-08-23,5Y,4.36
2023-08-23,10Y,4.19
2023-08-23,20Y,4.46
2023-08-23,30Y,4.27
2023-08-24,1Y,5.39
2023-08-24,2Y,4.98
2023-08-24,5Y,4.39
2023-08-24,10Y,4.23
2023-08-24,20Y,4.49
2023-08-24,30Y,4.3
2023-08-25,1Y,5.44
2023-08-25,2Y,5.03
2023-08-25,5Y,4.44
2023-08-25,10Y,4.25
2023-08-25,20Y,4.5
2023-08-25,30Y,4.3
2023-08-28,1Y,5.44
2023-08-28,2Y,4.98
2023-08-28,5Y,4.38
2023-08-28,10Y,4.2
2023-08-28,20Y,4.48
2023-08-28,30Y,4.29
2023-08-29,1Y,5.37
2023-08-29,2Y,4.87
2023-08-29,5Y,4.26
2023-08-29,10Y,4.12
2023-08-29,20Y,4.42
2023-08-29,30Y,4.23
2023-08-30,1Y,5.39
2023-08-30,2Y,4.9
2023-08-30,5Y,4.27
2023-08-30,10Y,4.12
2023-08-30,20Y,4.42
2023-08-30,30Y,4.23
2023-08-31,1Y,5.37
2023-08-31,2Y,4.85
2023-08-31,5Y,4.23
2023-08-31,10Y,4.09
2023-08-31,20Y,4.39
2023-08-31,30Y,4.2
2023-09-01,1Y,5.36
2023-09-01,2Y,4.87
2023-09-01,5Y,4.29
2023-09-01,10Y,4.18
2023-09-01,20Y,4.48
2023-09-01,30Y,4.29
2023-09-05,1Y,5.42
2023-09-05,2Y,4.94
2023-09-05,5Y,4.37
2023-09-05,10Y,4.27
2023-09-05,20Y,4.56
2023-09-05,30Y,4.38
2023-09-06,1Y,5.44
2023-09-06,2Y,5.01
2023-09-06,5Y,4.44
2023-09-06,10Y,4.3
2023-09-06,20Y,4.56
2023-09-06,30Y,4.37
2023-09-07,1Y,5.4
2023-09-07,2Y,4.94
2023-09-07,5Y,4.38
2023-09-07,10Y,4.27
2023-09-07,20Y,4.55
2023-09-07,30Y,4.36
2023-09-08,1Y,5.42
2023-09-08,2Y,4.98
2023-09-08,5Y,4.39
2023-09-08,10Y,4.26
2023-09-08,20Y,4.52
2023-09-08,30Y,4.33
2023-09-11,1Y,5.4
2023-09-11,2Y,4.97
2023-09-11,5Y,4.4
2023-09-11,10Y,4.29
2023-09-11,20Y,4.56
2023-09-11,30Y,4.37
2023-09-12,1Y,5.42
2023-09-12,2Y,4.98
2023-09-12,5Y,4.41
2023-09-12,10Y,4.27
2023-09-12,20Y,4.54
2023-09-12,30Y,4.35
2023-09-13,1Y,5.42
2023-09-13,2Y,4.96
2023-09-13,5Y,4.39
2023-09-13,10Y,4.25
2023-09-13,20Y,4.52
2023-09-13,30Y,4.34
2023-09-14,1Y,5.42
2023-09-14,2Y,5.0
2023-09-14,5Y,4.42
2023-09-14,10Y,4.29
2023-09-14,20Y,4.57
2023-09-14,30Y,4.39
2023-09-15,1Y,5.43
2023-09-15,2Y,5.02
2023-09-15,5Y,4.45
2023-09-15,10Y,4.33
2023-09-15,20Y,4.59
2023-09-15,30Y,4.42
2023-09-18,1Y,5.44
2023-09-18,2Y,5.05
2023-09-18,5Y,4.46
2023-09-18,10Y,4.32
2023-09-18,20Y,4.57
2023-09-18,30Y,4.4
2023-09-19,1Y,5.45
2023-09-19,2Y,5.08
2023-09-19,5Y,4.51
2023-09-19,10Y,4.37
2023-09-19,20Y,4.6
2023-09-19,30Y,4.43
2023-09-20,1Y,5.47
2023-09-20,2Y,5.12
2023-09-20,5Y,4.52
2023-09-20,10Y,4.35
2023-09-20,20Y,4.57
2023-09-20,30Y,4.4
2023-09-21,1Y,5.46
2023-09-21,2Y,5.12
2023-09-21,5Y,4.61
2023-09-21,10Y,4.49
2023-09-21,20Y,4.74
2023-09-21,30Y,4.56
2023-09-22,1Y,5.46
2023-09-22,2Y,5.1
2023-09-22,5Y,4.57
2023-09-22,10Y,4.44
2023-09-22,20Y,4.7
2023-09-22,30Y,4.53
2023-09-25,1Y,5.45
2023-09-25,2Y,5.09
2023-09-25,5Y,4.62
2023-09-25,10Y,4.55
2023-09-25,20Y,4.84
2023-09-25,30Y,4.67
2023-09-26,1Y,5.45
2023-09-26,2Y,5.04
2023-09-26,5Y,4.62
2023-09-26,10Y,4.56
2023-09-26,20Y,4.86
2023-09-26,30Y,4.7
2023-09-27,1Y,5.49
2023-09-27,2Y,5.1
2023-09-27,5Y,4.67
2023-09-27,10Y,4.61
2023-09-27,20Y,4.91
2023-09-27,30Y,4.73
2023-09-28,1Y,5.46
2023-09-28,2Y,5.04
2023-09-28,5Y,4.62
2023-09-28,10Y,4.59
2023-09-28,20Y,4.9
2023-09-28,30Y,4.71
2023-09-29,1Y,5.46
2023-09-29,2Y,5.03
2023-09-29,5Y,4.6
2023-09-29,10Y,4.59
2023-09-29,20Y,4.92
2023-09-29,30Y,4.73
2023-10-02,1Y,5.49
2023-10-02,2Y,5.12
2023-10-02,5Y,4.72
2023-10-02,10Y,4.69
2023-10-02,20Y,5.0
2023-10-02,30Y,4.81
2023-10-03,1Y,5.49
2023-10-03,2Y,5.15
2023-10-03,5Y,4.8
2023-10-03,10Y,4.81
2023-10-03,20Y,5.13
2023-10-03,30Y,4.95
2023-10-04,1Y,5.42
2023-10-04,2Y,5.05
2023-10-04,5Y,4.72
2023-10-04,10Y,4.73
2023-10-04,20Y,5.05
2023-10-04,30Y,4.87
2023-10-05,1Y,5.39
2023-10-05,2Y,5.03
2023-10-05,5Y,4.68
2023-10-05,10Y,4.72
2023-10-05,20Y,5.06
2023-10-05,30Y,4.89
2023-10-06,1Y,5.43
2023-10-06,2Y,5.08
2023-10-06,5Y,4.75
2023-10-06,10Y,4.78
2023-10-06,20Y,5.13
2023-10-06,30Y,4.95
2023-10-10,1Y,5.37
2023-10-10,2Y,4.96
2023-10-10,5Y,4.62
2023-10-10,10Y,4.66
2023-10-10,20Y,5.03
2023-10-10,30Y,4.85
2023-10-11,1Y,5.38
2023-10-11,2Y,4.99
2023-10-11,5Y,4.59
2023-10-11,10Y,4.58
2023-10-11,20Y,4.92
2023-10-11,30Y,4.73
2023-10-12,1Y,5.43
2023-10-12,2Y,5.06
2023-10-12,5Y,4.69
2023-10-12,10Y,4.7
2023-10-12,20Y,5.05
2023-10-12,30Y,4.86
2023-10-13,1Y,5.41
2023-10-13,2Y,5.04
2023-10-13,5Y,4.65
2023-10-13,10Y,4.63
2023-10-13,20Y,4.97
2023-10-13,30Y,4.78
2023-10-16,1Y,5.42
2023-10-16,2Y,5.09
2023-10-16,5Y,4.72
2023-10-16,10Y,4.71
2023-10-16,20Y,5.06
2023-10-16,30Y,4.87
2023-10-17,1Y,5.48
2023-10-17,2Y,5.19
2023-10-17,5Y,4.86
2023-10-17,10Y,4.83
2023-10-17,20Y,5.14
2023-10-17,30Y,4.94
2023-10-18,1Y,5.47
2023-10-18,2Y,5.19
2023-10-18,5Y,4.92
2023-10-18,10Y,4.91
2023-10-18,20Y,5.2
2023-10-18,30Y,5.0
2023-10-19,1Y,5.44
2023-10-19,2Y,5.14
2023-10-19,5Y,4.95
2023-10-19,10Y,4.98
2023-10-19,20Y,5.3
2023-10-19,30Y,5.11
2023-10-20,1Y,5.41
2023-10-20,2Y,5.07
2023-10-20,5Y,4.86
2023-10-20,10Y,4.93
2023-10-20,20Y,5.27
2023-10-20,30Y,5.09
2023-10-23,1Y,5.42
2023-10-23,2Y,5.05
2023-10-23,5Y,4.81
2023-10-23,10Y,4.86
2023-10-23,20Y,5.19
2023-10-23,30Y,5.01
2023-10-24,1Y,5.41
2023-10-24,2Y,5.02
2023-10-24,5Y,4.82
2023-10-24,10Y,4.83
2023-10-24,20Y,5.15
2023-10-24,30Y,4.96
2023-10-25,1Y,5.43
2023-10-25,2Y,5.08
2023-10-25,5Y,4.89
2023-10-25,10Y,4.95
2023-10-25,20Y,5.27
2023-10-25,30Y,5.09
2023-10-26,1Y,5.39
2023-10-26,2Y,5.02
2023-10-26,5Y,4.79
2023-10-26,10Y,4.86
2023-10-26,20Y,5.19
2023-10-26,30Y,5.01
2023-10-27,1Y,5.39
2023-10-27,2Y,4.99
2023-10-27,5Y,4.76
2023-10-27,10Y,4.84
2023-10-27,20Y,5.19
2023-10-27,30Y,5.03
2023-10-30,1Y,5.41
2023-10-30,2Y,5.03
2023-10-30,5Y,4.8
2023-10-30,10Y,4.88
2023-10-30,20Y,5.21
2023-10-30,30Y,5.04
2023-10-31,1Y,5.44
2023-10-31,2Y,5.07
2023-10-31,5Y,4.82
2023-10-31,10Y,4.88
2023-10-31,20Y,5.21
2023-10-31,30Y,5.04
2023-11-01,1Y,5.37
2023-11-01,2Y,4.95
2023-11-01,5Y,4.67
2023-11-01,10Y,4.77
2023-11-01,20Y,5.13
2023-11-01,30Y,4.96
2023-11-02,1Y,5.38
2023-11-02,2Y,4.98
2023-11-02,5Y,4.65
2023-11-02,10Y,4.67
2023-11-02,20Y,4.99
2023-11-02,30Y,4.82
2023-11-03,1Y,5.29
2023-11-03,2Y,4.83
2023-11-03,5Y,4.49
2023-11-03,10Y,4.57
2023-11-03,20Y,4.93
2023-11-03,30Y,4.77
2023-11-06,1Y,5.33
2023-11-06,2Y,4.93
2023-11-06,5Y,4.6
2023-11-06,10Y,4.67
2023-11-06,20Y,5.0
2023-11-06,30Y,4.84
2023-11-07,1Y,5.33
2023-11-07,2Y,4.91
2023-11-07,5Y,4.53
2023-11-07,10Y,4.58
2023-11-07,20Y,4.91
2023-11-07,30Y,4.75
2023-11-08,1Y,5.34
2023-11-08,2Y,4.93
2023-11-08,5Y,4.51
2023-11-08,10Y,4.49
2023-11-08,20Y,4.82
2023-11-08,30Y,4.64
2023-11-09,1Y,5.39
2023-11-09,2Y,5.03
2023-11-09,5Y,4.65
2023-11-09,10Y,4.62
2023-11-09,20Y,4.97
2023-11-09,30Y,4.77
2023-11-10,1Y,5.38
2023-11-10,2Y,5.04
2023-11-10,5Y,4.65
2023-11-10,10Y,4.61
2023-11-10,20Y,4.93
2023-11-10,30Y,4.73
2023-11-13,1Y,5.37
2023-11-13,2Y,5.02
2023-11-13,5Y,4.66
2023-11-13,10Y,4.63
2023-11-13,20Y,4.95
2023-11-13,30Y,4.75
2023-11-14,1Y,5.24
2023-11-14,2Y,4.8
2023-11-14,5Y,4.42
2023-11-14,10Y,4.44
2023-11-14,20Y,4.8
2023-11-14,30Y,4.61
2023-11-15,1Y,5.27
2023-11-15,2Y,4.9
2023-11-15,5Y,4.52
2023-11-15,10Y,4.53
2023-11-15,20Y,4.87
2023-11-15,30Y,4.68
2023-11-16,1Y,5.23
2023-11-16,2Y,4.83
2023-11-16,5Y,4.43
2023-11-16,10Y,4.45
2023-11-16,20Y,4.82
2023-11-16,30Y,4.63
2023-11-17,1Y,5.24
2023-11-17,2Y,4.88
2023-11-17,5Y,4.45
2023-11-17,10Y,4.44
2023-11-17,20Y,4.8
2023-11-17,30Y,4.59
2023-11-20,1Y,5.25
2023-11-20,2Y,4.89
2023-11-20,5Y,4.44
2023-11-20,10Y,4.42
2023-11-20,20Y,4.74
2023-11-20,30Y,4.57
2023-11-21,1Y,5.24
2023-11-21,2Y,4.86
2023-11-21,5Y,4.41
2023-11-21,10Y,4.41
2023-11-21,20Y,4.75
2023-11-21,30Y,4.57
2023-11-22,1Y,5.26
2023-11-22,2Y,4.89
2023-11-22,5Y,4.44
2023-11-22,10Y,4.42
2023-11-22,20Y,4.73
2023-11-22,30Y,4.55
2023-11-24,1Y,5.27
2023-11-24,2Y,4.92
2023-11-24,5Y,4.49
2023-11-24,10Y,4.47
2023-11-24,20Y,4.79
2023-11-24,30Y,4.6
2023-11-27,1Y,5.24
2023-11-27,2Y,4.84
2023-11-27,5Y,4.38
2023-11-27,10Y,4.39
2023-11-27,20Y,4.72
2023-11-27,30Y,4.53
2023-11-28,1Y,5.21
2023-11-28,2Y,4.73
2023-11-28,5Y,4.29
2023-11-28,10Y,4.34
2023-11-28,20Y,4.7
2023-11-28,30Y,4.52
2023-11-29,1Y,5.12
2023-11-29,2Y,4.64
2023-11-29,5Y,4.22
2023-11-29,10Y,4.27
2023-11-29,20Y,4.62
2023-11-29,30Y,4.44
2023-11-30,1Y,5.16
2023-11-30,2Y,4.73
2023-11-30,5Y,4.31
2023-11-30,10Y,4.37
2023-11-30,20Y,4.72
2023-11-30,30Y,4.54
2023-12-01,1Y,5.05
2023-12-01,2Y,4.56
2023-12-01,5Y,4.14
2023-12-01,10Y,4.22
2023-12-01,20Y,4.58
2023-12-01,30Y,4.4
2023-12-04,1Y,5.1
2023-12-04,2Y,4.64
2023-12-04,5Y,4.23
2023-12-04,10Y,4.28
2023-12-04,20Y,4.61
2023-12-04,30Y,4.43
2023-12-05,1Y,5.06
2023-12-05,2Y,4.57
2023-12-05,5Y,4.14
2023-12-05,10Y,4.18
2023-12-05,20Y,4.48
2023-12-05,30Y,4.3
2023-12-06,1Y,5.07
2023-12-06,2Y,4.6
2023-12-06,5Y,4.12
2023-12-06,10Y,4.12
2023-12-06,20Y,4.4
2023-12-06,30Y,4.22
2023-12-07,1Y,5.05
2023-12-07,2Y,4.58
2023-12-07,5Y,4.11
2023-12-07,10Y,4.14
2023-12-07,20Y,4.42
2023-12-07,30Y,4.25
2023-12-08,1Y,5.13
2023-12-08,2Y,4.71
2023-12-08,5Y,4.24
2023-12-08,10Y,4.23
2023-12-08,20Y,4.49
2023-12-08,30Y,4.31
2023-12-11,1Y,5.14
2023-12-11,2Y,4.71
2023-12-11,5Y,4.25
2023-12-11,10Y,4.23
2023-12-11,20Y,4.51
2023-12-11,30Y,4.32
2023-12-12,1Y,5.14
2023-12-12,2Y,4.73
2023-12-12,5Y,4.23
2023-12-12,10Y,4.2
2023-12-12,20Y,4.48
2023-12-12,30Y,4.3
2023-12-13,1Y,4.94
2023-12-13,2Y,4.46
2023-12-13,5Y,4.0
2023-12-13,10Y,4.04
2023-12-13,20Y,4.36
2023-12-13,30Y,4.19
2023-12-14,1Y,4.9
2023-12-14,2Y,4.37
2023-12-14,5Y,3.9
2023-12-14,10Y,3.92
2023-12-14,20Y,4.21
2023-12-14,30Y,4.03
2023-12-15,1Y,4.95
2023-12-15,2Y,4.44
2023-12-15,5Y,3.91
2023-12-15,10Y,3.91
2023-12-15,20Y,4.19
2023-12-15,30Y,4.0
2023-12-18,1Y,4.95
2023-12-18,2Y,4.43
2023-12-18,5Y,3.94
2023-12-18,10Y,3.95
2023-12-18,20Y,4.23
2023-12-18,30Y,4.05
2023-12-19,1Y,4.93
2023-12-19,2Y,4.41
2023-12-19,5Y,3.94
2023-12-19,10Y,3.93
2023-12-19,20Y,4.23
2023-12-19,30Y,4.03
2023-12-20,1Y,4.88
2023-12-20,2Y,4.34
2023-12-20,5Y,3.86
2023-12-20,10Y,3.86
2023-12-20,20Y,4.17
2023-12-20,30Y,3.98
2023-12-21,1Y,4.84
2023-12-21,2Y,4.33
2023-12-21,5Y,3.87
2023-12-21,10Y,3.89
2023-12-21,20Y,4.19
2023-12-21,30Y,4.03
2023-12-22,1Y,4.82
2023-12-22,2Y,4.31
2023-12-22,5Y,3.87
2023-12-22,10Y,3.9
2023-12-22,20Y,4.21
2023-12-22,30Y,4.05
2023-12-26,1Y,4.83
2023-12-26,2Y,4.26
2023-12-26,5Y,3.89
2023-12-26,10Y,3.89
2023-12-26,20Y,4.2
2023-12-26,30Y,4.04
2023-12-27,1Y,4.79
2023-12-27,2Y,4.2
2023-12-27,5Y,3.78
2023-12-27,10Y,3.79
2023-12-27,20Y,4.1
2023-12-27,30Y,3.95
2023-12-28,1Y,4.82
2023-12-28,2Y,4.26
2023-12-28,5Y,3.83
2023-12-28,10Y,3.84
2023-12-28,20Y,4.14
2023-12-28,30Y,3.98
2023-12-29,1Y,4.79
2023-12-29,2Y,4.23
2023-12-29,5Y,3.84
2023-12-29,10Y,3.88
2023-12-29,20Y,4.2
2023-12-29,30Y,4.03
